lon,lat,weapontype,attacktype,targettype
0.36,35.1,3514,486,1327
3.69,36.64,3514,486,1327
31.18,27.18,1198,486,2585
44.79,41.71,1198,486,1327
8.53,52.02,1482,398,725
13.3,51.3,1482,398,725
23.72,37.98,1482,398,1326
-72.33,18.54,1198,1451,2644
34.45,31.52,1198,398,2644
-7.32,54.99,1137,683,2585
25.91,-27.83,1137,683,1327
43.19,40.1,1198,398,2644
32.86,39.93,1137,683,1326
31.25,30.05,1137,683,2644
30.76,28.1,2077,486,2585
23.72,37.98,1137,683,725
35.23,31.83,2077,486,2104
5.97,49.83,1137,683,725
67.03,24.89,1198,398,3553
74.36,31.55,1137,683,2763
28.41,-24.7,1137,683,3269
42.12,38.29,1198,398,2104
40.57,38.11,1198,398,2104
43.75,37.45,1198,398,2104
3.22,36.62,1137,683,725
7.68,48.87,3514,3514,2644
-90.53,14.62,1137,683,3525
-90.98,15.5,1137,683,3525
59.56,36.32,1198,486,2763
27.83,-26.81,1137,683,3525
31.42,-28.31,1198,486,3553
31.42,-28.31,1198,486,3553
99.96,8.43,1137,683,3351
42.45,37.52,1198,398,2104
7.25,48.89,3514,3514,2644
14.24,51.44,3514,486,2644
51.42,35.7,2077,1146,1326
35.26,32.23,1198,398,2585
34.27,31.36,2077,486,2644
35.1,31.53,1198,486,2644
-6.68,54.98,1198,486,2644
-6.68,54.98,1198,486,2644
29.74,-2.61,1198,398,725
31.75,-28.96,1198,398,3553
25.59,-27.65,1137,683,1327
27.97,-26.18,1137,683,2644
28.13,-26.35,1198,486,3553
28.13,-26.35,1198,486,3553
28.13,-26.35,1198,486,3553
9.16,41.39,1137,683,1327
9.16,41.39,1137,683,2585
23.72,37.98,1137,683,1326
35.1,31.58,3514,3514,2104
35.1,31.53,2077,486,2644
39.65,-0.46,1198,398,2352
-110.33,29.3,3514,1451,725
-99.13,19.43,1198,1451,725
-6.61,54.08,1137,683,2585
131.93,43.17,1198,486,2104
39.17,21.54,1198,1427,98
28.19,-25.74,1137,683,1327
28.17,-26.21,1137,683,3351
27.7,-26.18,1137,683,3351
28.19,-25.75,1137,683,725
-0.63,35.2,1198,398,725
23.72,37.98,1137,683,725
-5.93,54.6,1198,486,2644
21.72,42.14,1137,683,2644
-92.63,16.74,1198,486,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,398,2644
-5.93,54.6,1198,486,2644
37.44,55.89,1198,486,1327
2.75,35.89,1198,398,2104
7.76,36.9,1198,486,2644
3.04,36.75,1198,486,2644
3.22,36.62,1198,486,2644
35.1,31.53,2077,486,2104
-5.93,54.6,1198,486,2644
-5.96,54.67,1198,398,725
-5.93,54.6,1198,486,2644
30.88,-29.97,1198,398,2585
30.88,-29.97,1198,398,1327
27.97,-26.18,1137,683,98
28.95,41.01,1137,683,725
-75.57,6.22,1198,486,1327
31.42,26.99,1198,398,2585
35.21,31.77,2077,486,2104
34.45,31.52,2077,486,2104
-117.02,32.53,1198,486,2585
-5.93,54.6,1198,398,725
-6.66,54.35,1198,486,2644
27.25,-25.66,3514,3514,1713
-3.05,43.28,1198,486,2585
44.21,15.33,1198,486,1327
14.87,-5.25,1198,398,2644
14.44,-5.56,1198,398,2644
-46.63,-23.55,1198,1451,725
-74.56,4.87,1198,398,2104
5.93,43.12,3514,3514,2585
98.33,7.98,1482,1146,725
44.21,15.33,1137,683,1327
7.77,48.19,1482,398,725
-6.33,54.18,1198,486,3290
67.0,30.18,1198,486,2644
124.4,7.91,1198,486,725
-10.85,8.31,1198,398,2644
30.28,-30.74,1198,398,2644
30.91,-29.77,1137,683,2644
30.88,-29.97,1198,486,2644
32.09,-28.6,3514,486,2644
102.88,13.25,1198,398,2644
104.21,11.28,1198,398,2644
102.57,13.65,3514,3514,3351
31.49,26.77,1198,398,2585
93.73,25.91,1137,683,725
42.75,39.79,1198,398,2104
67.03,24.89,1482,1146,2644
67.03,24.89,1482,1146,3351
67.03,24.89,1198,486,2585
67.03,24.89,1198,486,2644
120.98,14.6,1137,683,2644
124.68,6.7,1137,683,2644
68.87,36.73,3514,1451,1713
6.6,36.35,1198,398,2104
3.04,36.75,1198,398,2104
2.44,36.59,1198,486,2585
17.8,43.33,1137,683,1713
103.12,12.22,1198,398,2352
-79.17,-0.25,1137,683,2644
125.17,6.12,1198,1451,725
27.97,-26.18,1198,486,1327
-66.92,10.5,1137,683,3351
44.89,12.85,1198,486,2585
-43.2,-22.91,3514,1451,725
-70.6,19.08,1198,398,1327
6.56,51.33,1198,486,1327
34.3,31.35,1198,398,2104
-5.93,54.6,1198,486,2644
-77.04,-12.05,1137,683,2104
-77.82,-10.67,1137,683,725
-66.92,10.5,1137,683,1327
9.31,48.83,1482,398,1327
34.45,31.52,1198,398,2104
35.2,31.71,1137,683,3350
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
124.65,8.51,2077,486,1327
1.23,6.17,1137,683,725
39.44,39.31,1198,398,2104
-77.73,0.96,3514,1451,2644
31.7,26.56,1198,398,2585
-72.33,18.54,1198,486,725
-8.0,12.64,3514,3514,725
-5.93,54.6,1137,683,2585
-78.58,-9.06,1198,1451,1327
99.51,8.39,1198,486,2644
91.92,22.53,1198,1451,3553
7.27,43.7,1137,683,725
-77.04,-12.05,3514,1451,725
120.98,14.6,1198,486,2585
27.45,-26.33,3514,3514,725
28.95,41.01,1137,683,1327
43.61,37.25,1198,398,2104
28.95,41.01,1137,683,1327
28.95,41.01,1137,683,2644
28.95,41.01,1137,683,3350
44.52,40.18,1137,683,2644
72.88,19.08,1198,486,725
35.13,31.71,2077,398,3350
40.06,1.75,1137,683,2352
-6.77,54.5,1198,486,2644
-77.04,-12.05,1198,486,725
-11.1,8.03,1198,398,2644
28.95,41.01,1137,683,3351
28.96,41.01,1137,683,3351
3.04,36.75,1198,486,2763
29.92,31.2,2077,3438,2585
88.51,27.53,1137,486,1327
88.51,27.53,1137,683,1327
27.48,-29.31,3514,3514,725
27.48,-29.31,3514,3514,725
-6.85,54.46,1198,486,2644
124.24,8.24,1198,1451,725
35.33,36.99,1137,683,725
35.33,36.99,1137,683,725
35.33,36.99,1137,683,3351
20.01,39.88,1137,683,1713
29.83,-2.9,1198,398,2104
31.38,26.97,1198,398,2585
29.92,31.2,1482,398,2585
78.95,23.14,1137,683,2585
92.1,26.75,1137,683,2585
82.97,25.32,1198,486,1713
31.92,-28.87,2077,486,2644
-58.38,-34.6,3514,1451,725
1.15,49.03,2077,3438,725
1.15,49.03,3514,3514,2585
1.15,49.03,1482,398,725
35.28,32.0,1198,398,3351
34.88,32.03,1198,398,2585
28.25,-28.95,1482,1146,725
112.89,54.0,3514,3514,1326
-11.73,7.78,1198,398,2644
-11.69,7.71,1198,398,1327
-2.92,43.26,1137,683,725
-2.92,43.26,1137,683,725
-61.31,10.8,3514,486,2644
3.47,36.76,3514,486,2644
88.25,27.29,1137,683,1327
8.32,4.95,1198,398,2104
-5.93,54.6,1198,486,2644
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
124.24,8.24,3514,1451,2763
43.75,37.45,1198,398,2104
42.49,37.42,1198,398,2104
42.15,37.87,1198,398,2104
40.78,39.07,1198,398,2104
11.64,52.13,2077,3438,2644
11.64,52.13,2077,398,3350
23.72,37.98,1482,398,725
23.72,37.98,1482,398,2644
34.48,31.53,1198,398,2104
34.45,31.52,1198,486,725
-76.12,-8.75,1198,398,2644
-76.51,-8.19,1198,1146,98
-77.04,-12.05,1482,1146,3351
-76.12,-8.75,1198,486,1327
28.13,-26.35,1198,398,2644
1.23,6.17,1198,398,725
3.04,36.75,1198,486,1327
-58.38,-34.6,773,3438,1326
2.43,6.37,1137,683,725
23.72,37.98,1137,683,2644
-6.34,54.47,1137,683,2585
-6.7,54.25,1198,398,2104
67.03,24.89,1137,683,2763
67.03,24.89,1137,683,2763
67.03,24.89,1198,486,3553
67.03,24.89,1198,486,2585
67.03,24.89,1198,486,2644
67.03,24.89,1198,486,2644
42.45,37.52,1198,398,2104
40.21,37.92,1198,398,2104
41.91,37.94,1198,398,2104
28.95,41.01,1137,683,2644
-72.73,6.7,1137,486,1327
34.45,31.52,1198,398,2104
-77.04,-12.05,1137,683,3351
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
30.06,-1.95,1198,486,1327
-70.64,-33.47,1137,683,725
31.38,26.96,1198,486,2585
44.79,41.71,1137,683,725
34.29,31.31,1198,398,2104
1.29,13.5,1198,398,2104
72.62,34.4,1198,398,2585
-73.95,-13.65,1137,683,2644
-77.04,-12.05,1137,683,725
-77.04,-12.05,1482,1146,725
-77.04,-12.05,1482,1146,725
-77.04,-12.05,1198,486,725
30.39,59.99,1137,683,725
45.34,2.04,1198,398,1326
35.1,31.53,3514,3514,2644
35.1,31.53,2077,3438,2644
35.1,31.53,3514,3514,2644
101.74,22.26,1198,398,725
-5.93,54.6,1198,486,2644
-77.04,-12.05,1482,1146,3351
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1482,1146,725
-77.04,-12.05,1137,683,2585
45.34,2.04,3514,1451,1326
68.78,38.54,1198,486,1713
38.46,37.9,1198,398,2104
43.75,37.45,1198,398,2104
40.78,39.07,1198,398,2104
42.49,37.42,1198,398,2104
18.98,43.67,1198,486,1326
33.37,35.17,1137,683,1327
9.99,53.55,1482,398,725
35.26,32.23,2077,3438,2644
35.1,31.53,1198,398,2644
-5.93,54.6,1198,486,2644
-6.66,54.35,1198,398,725
68.78,38.54,1198,486,725
43.02,39.63,1198,398,2104
-74.01,40.71,1137,486,1713
5.77,36.82,1198,398,2104
18.38,43.85,1137,683,1326
-48.49,-1.46,2077,486,1326
104.92,11.56,1137,683,1326
-1.59,43.44,1137,683,2585
43.96,42.22,1198,398,2104
23.72,37.98,1137,683,725
34.45,31.48,1198,486,2644
34.45,31.52,1198,486,2644
120.98,14.6,1137,683,725
30.06,-1.95,1137,683,725
30.06,-1.95,1137,683,1326
30.06,-1.95,1198,398,2352
27.97,-26.18,1198,398,1327
68.78,38.54,1198,486,1713
41.75,38.94,1198,398,2104
28.95,41.01,1137,683,2763
69.17,34.53,1137,683,2104
-89.2,13.69,1137,398,1327
-89.2,13.69,1198,486,1327
7.21,50.8,3514,3514,3351
-91.12,14.93,1137,683,3514
35.37,33.56,1137,683,1089
43.75,37.45,1198,398,2104
-0.13,51.5,1137,683,3351
-79.96,-3.26,1198,1451,725
13.43,48.57,1482,398,725
34.45,31.52,1198,398,2104
34.29,31.31,1198,398,725
34.45,31.52,1198,398,2104
34.29,31.31,1198,486,2644
33.53,44.62,1198,398,2104
0.8,35.76,1198,486,725
-73.17,10.39,3514,1451,1327
30.97,27.31,1198,398,3351
31.42,26.99,1198,398,2585
7.21,50.8,1482,398,1089
11.54,45.55,2077,3438,1327
-6.66,54.35,1198,486,2104
-6.27,53.34,1137,683,725
-75.57,6.27,1137,683,2585
-75.64,6.16,1137,683,3514
-5.93,54.6,1137,683,1327
-7.32,54.99,1137,683,2104
-5.93,54.6,1198,486,2104
-3.7,40.42,1137,486,2104
104.68,14.39,3514,1451,3350
14.57,11.08,1198,398,2104
23.72,37.98,1482,398,725
12.49,41.89,3514,3514,1327
30.06,-1.95,1198,398,1326
42.45,37.52,1137,683,2644
28.95,41.01,1137,683,3351
3.04,36.75,1198,486,725
-43.2,-22.91,1198,486,2585
-0.13,51.5,1137,683,725
-0.13,51.5,1137,486,1713
-1.84,31.92,1198,398,2104
-78.47,-0.18,1137,683,1206
9.19,45.46,1137,683,725
-99.13,19.43,1198,1451,3553
-99.1,19.25,1198,486,2585
-71.52,-16.19,1198,486,3350
-71.52,-16.19,1198,486,3350
44.68,43.0,3514,1450,1089
45.05,43.08,3514,486,2644
3.08,36.54,1198,398,2585
3.96,36.54,1198,398,2585
3.89,36.92,1198,398,2585
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-75.57,6.27,1482,398,3351
-70.99,19.58,1137,683,1327
-70.99,19.58,1137,683,2644
-70.99,19.58,1137,683,2644
-70.99,19.58,1137,683,2644
-70.99,19.58,1137,683,2644
4.81,43.95,3514,3514,1089
29.63,46.85,1137,683,1327
45.41,43.36,1137,486,1327
-16.63,28.29,3514,486,2104
-1.39,34.72,1198,398,2585
44.52,40.18,1137,683,725
-68.15,-16.5,1137,683,725
-73.09,8.57,1137,683,3525
-78.47,-0.18,3514,3514,2352
92.94,26.2,1198,398,2644
92.94,26.2,1198,398,2644
92.94,26.2,1198,398,2644
92.94,26.2,1198,398,2644
27.97,-26.18,1198,486,2644
28.95,41.01,1137,683,2763
-63.52,-20.03,3514,1451,725
-2.92,43.26,1137,683,2644
-2.92,43.26,1137,683,2644
-74.01,40.71,1198,486,725
43.2,37.1,3514,486,3290
34.45,31.52,1198,398,2104
-117.4,33.95,1198,486,2763
-7.46,54.38,1137,683,2585
30.52,50.45,1198,486,1327
9.45,42.7,1137,683,1327
9.28,41.59,1137,683,1327
139.76,35.69,1198,398,1327
-99.09,19.36,2077,398,2585
74.53,32.49,1198,398,2585
67.13,24.88,1198,398,2585
68.78,38.54,1198,486,2104
43.75,37.45,1198,398,2104
41.94,37.93,1198,398,2104
42.49,37.42,1198,398,2104
3.04,36.75,1198,486,1089
-90.53,14.62,1137,683,2644
-87.88,15.25,1198,486,2644
37.62,55.75,1198,486,1327
-3.7,40.42,1198,486,2104
-16.63,28.29,1137,683,2104
30.85,27.64,1198,486,2585
-58.38,-34.6,1137,683,1327
97.64,16.88,1198,398,2032
-5.93,54.6,1137,683,1327
68.78,38.54,1198,398,2104
2.72,43.27,1137,683,3525
3.22,43.34,1137,683,3269
3.36,43.42,1137,683,3269
35.2,31.71,1482,398,1327
-3.19,55.95,1137,486,725
-1.39,51.69,1137,486,725
-2.25,51.87,1137,486,725
32.43,34.77,1198,486,2644
-76.65,-0.19,3514,1451,725
31.42,26.99,3514,3514,2585
74.8,34.08,1198,398,1327
-6.44,54.42,1137,683,2644
68.78,37.84,1198,486,2104
68.78,38.54,1198,486,2104
-46.63,-23.55,3514,1451,2644
-46.63,-23.55,3514,1451,725
6.78,51.21,1137,683,1327
122.08,6.91,1137,683,2644
37.62,55.75,1137,486,725
-2.68,43.32,1137,683,2585
101.28,6.54,1137,683,2644
-70.76,7.09,1137,683,3514
43.15,11.59,2077,3438,2585
81.03,21.1,1137,683,3351
-77.53,-9.53,1198,486,1327
103.85,1.28,3514,3514,3350
0.19,51.27,1137,683,3351
119.3,26.07,3514,1427,98
5.37,43.3,1137,683,1327
75.31,34.02,3514,1451,3350
60.86,29.5,1137,683,2644
-86.25,12.14,3514,3514,2763
-86.25,12.14,3514,1451,1326
120.98,14.6,3514,1451,725
37.62,55.75,1137,486,725
-16.63,28.29,3514,3514,2104
23.72,37.98,1137,683,1326
-90.53,14.62,1137,683,725
34.25,31.29,2077,1146,2104
12.9,41.47,2077,398,2763
125.17,6.12,1137,683,2644
121.97,6.7,1198,1451,2644
120.98,14.6,3514,1451,725
37.62,55.75,1137,486,725
37.62,55.75,1137,683,3351
30.06,-1.95,1198,486,2763
30.06,-1.95,1198,398,1089
27.97,-26.18,3514,486,2644
3.04,36.75,1137,683,725
8.8,41.98,1137,683,725
-89.72,13.7,1137,683,3351
36.21,34.0,3514,1451,2644
-84.48,39.29,1198,1450,725
-101.71,19.57,3536,486,1327
-5.93,54.6,1198,486,2644
30.06,-1.95,1198,398,2763
-6.22,54.71,1482,398,725
-6.61,54.08,1137,683,2104
42.98,40.61,1198,486,2644
-0.13,51.5,1482,1146,725
104.92,11.56,3514,486,1713
-90.53,14.62,1137,683,3525
36.21,34.0,3514,1451,2644
28.95,41.01,1137,683,2032
42.49,37.42,1198,398,2104
40.78,39.07,1198,398,2104
41.36,37.84,1198,398,2104
39.23,38.49,1198,398,2104
40.57,38.11,1198,398,2104
-0.13,51.5,1482,1146,725
23.72,37.98,1137,683,1327
19.04,47.5,1137,683,1327
36.82,-1.29,1198,486,1327
-1.92,16.88,1198,398,2104
-3.01,16.78,1198,398,2104
79.88,9.75,1137,683,2104
79.88,9.75,1198,398,2104
3.04,36.75,1198,398,2644
49.87,40.43,1198,398,1327
106.92,-6.92,3514,3514,725
-103.34,20.67,1137,683,725
-0.2,51.9,1137,683,3351
3.04,36.75,1198,398,2104
3.72,36.74,1198,398,2104
-43.2,-22.91,1198,486,1327
-75.53,10.41,1137,683,3269
-75.53,10.41,1137,683,3269
45.43,35.55,1198,398,3553
45.43,35.55,1198,398,2644
34.45,31.52,1198,486,2585
-6.34,54.47,1137,683,1089
-5.93,54.6,1137,683,1327
-0.92,39.47,1198,486,2585
28.95,41.01,1137,683,3351
-176.18,-13.28,1482,1146,1327
0.14,35.39,1198,398,2104
48.29,41.5,3514,3514,2585
-75.57,6.27,1198,398,2585
35.1,31.53,1198,486,2104
70.37,39.03,1198,486,1327
-82.36,23.13,3514,1450,1326
31.1,29.07,1137,683,2585
-5.93,54.6,1198,486,2644
-5.93,54.6,1198,486,725
124.24,8.24,3514,486,2644
37.62,55.75,1137,683,725
28.95,41.01,1137,683,3351
27.57,53.9,1198,398,2644
30.89,27.39,1198,486,2585
-91.62,14.86,1137,683,3525
-5.93,54.6,1198,486,2644
-5.93,54.6,1137,683,2585
-5.93,54.6,1198,398,2644
-75.8,-12.2,1137,683,1327
-75.21,-12.07,1137,683,2763
3.82,36.22,2077,486,2585
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
-75.57,6.27,1137,683,725
35.1,31.53,3514,3514,2644
35.1,31.53,2077,3438,2104
-5.83,54.34,1198,486,2644
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
122.08,6.91,1198,486,2644
121.97,6.7,1198,398,3351
45.34,2.04,1198,1451,1713
-2.89,43.22,1137,683,2585
45.02,15.45,1198,1146,3525
6.6,36.35,1198,486,2644
3.04,36.75,1198,486,2644
8.81,53.07,1482,398,2644
122.14,6.66,1198,398,2644
120.98,14.6,1198,1451,2644
-16.63,28.29,1198,683,2585
28.95,41.01,1137,683,1327
31.07,-18.02,2447,3438,1327
-76.31,3.68,3514,1451,1327
-77.04,-12.05,1198,486,2644
-77.04,-12.05,1137,683,2585
75.15,33.73,1198,1451,1327
59.56,36.32,1137,683,2763
124.24,8.24,1137,683,725
15.27,-4.26,1137,683,1327
-9.81,6.23,1198,398,2104
28.27,36.85,1137,683,3514
28.27,36.85,1137,683,725
28.27,36.85,1137,683,2644
-66.92,10.5,1482,398,725
-66.92,10.5,1198,398,2585
-90.53,14.62,3514,3514,2644
34.45,31.52,1198,1451,2644
79.86,6.86,1137,683,2104
28.95,41.01,1137,683,725
31.85,3.36,1198,398,1326
35.26,32.23,1137,486,2104
68.78,38.54,1137,683,2104
32.29,2.77,3514,3514,1326
32.29,2.77,3514,3514,1326
8.74,41.92,1137,683,1327
8.74,41.92,1137,683,1327
8.78,41.88,1137,683,2644
8.78,41.88,1137,683,2644
23.72,37.98,1137,683,1326
-90.53,14.62,1198,486,2644
-90.53,14.62,1137,683,1713
-90.53,14.62,1137,683,2644
-90.53,14.62,1198,398,2644
-90.64,14.41,1198,398,2644
68.52,27.35,1198,398,2763
31.02,-29.86,1198,486,2585
30.97,-29.67,1482,486,2644
27.97,-26.18,3514,3514,3553
40.57,38.11,1198,398,2104
40.48,39.23,1198,398,2644
42.24,37.76,1137,683,2644
41.89,37.34,1137,683,2104
45.34,2.04,3514,486,1326
28.95,41.01,1137,683,2644
28.95,41.01,1137,683,2644
28.95,41.01,1137,683,2644
28.95,41.01,1137,683,2644
28.95,41.01,1137,683,2104
30.52,50.45,1137,683,2644
-70.24,8.62,1198,1451,725
90.41,23.81,2077,398,2644
34.59,8.25,1198,398,3351
-98.21,19.04,1198,1451,2763
60.6,56.83,1137,683,725
101.43,6.7,1137,683,725
30.52,50.45,1137,486,1327
139.88,35.71,773,3438,2644
-92.19,15.39,1198,1146,1327
-86.25,12.14,3514,1450,1326
-86.25,12.14,3514,1450,1326
67.03,24.89,1198,398,2585
43.13,44.22,1198,1450,3351
-11.35,7.94,1198,486,2104
-90.53,14.62,1137,683,3351
-90.53,14.62,1137,683,3351
-90.53,14.62,1198,1427,1326
35.21,31.77,2077,486,2644
-11.89,7.79,1198,398,2644
28.27,36.85,1198,486,3350
34.1,44.95,3514,486,1327
3.04,36.75,1137,683,1327
-90.53,14.62,1137,683,1089
85.88,20.46,1137,683,2644
35.27,32.0,2077,486,2644
34.45,31.52,1198,398,2104
35.24,31.79,3514,486,1327
12.49,41.89,1482,1146,725
11.26,43.77,1482,1146,725
10.22,45.54,1482,1146,725
10.93,44.65,1482,1146,725
11.12,46.07,1482,1146,725
-83.17,14.99,3514,1451,2032
-5.93,54.6,1137,683,2104
28.13,-26.35,1198,398,2644
28.95,41.01,1137,683,725
28.95,41.01,1137,683,725
5.33,36.18,1137,683,2104
9.1,40.9,3514,3514,725
41.37,37.42,1137,683,3525
3.25,32.94,3514,1451,725
49.87,40.43,1137,683,3351
120.98,14.6,1198,1451,725
9.15,42.31,1137,683,2585
9.06,41.49,1137,683,2644
9.06,41.49,1137,683,2644
9.06,41.49,1137,683,2644
9.06,41.49,1137,683,2644
23.72,37.98,3514,1146,1326
23.72,37.98,1198,486,1326
8.78,41.88,1137,683,2644
8.78,41.88,1137,683,2644
8.78,41.88,1137,683,2644
8.78,41.88,1137,683,2644
8.74,41.8,1137,683,2644
8.74,41.8,1137,683,2644
8.74,41.8,1137,683,2644
8.74,41.8,1137,683,2644
31.42,26.99,1198,486,1089
-87.64,14.45,1137,683,3351
71.58,34.01,1198,486,2352
35.23,31.87,1198,1451,2104
74.36,31.55,1198,398,2644
32.72,2.88,1198,486,1326
15.32,-4.32,1137,683,2644
5.89,36.82,3514,3514,2032
35.2,31.71,1137,683,2585
35.1,31.53,3514,486,2644
35.1,31.53,2077,3438,2644
40.51,-10.6,3514,1451,1326
-86.6,13.2,1198,398,1089
-5.93,54.6,1137,683,2104
-5.93,54.6,1198,486,725
15.32,-4.32,3514,3514,1327
-75.57,6.27,3514,486,3290
35.1,31.53,1137,683,3514
32.61,-25.89,3514,1450,2644
30.37,-30.85,1198,398,3553
80.39,8.35,1137,683,3351
-74.19,10.52,1482,398,3351
-73.85,7.06,1482,398,3351
-73.81,9.26,1137,683,3525
15.55,45.49,1137,683,1326
9.19,45.46,1137,683,725
-6.61,54.76,1198,486,1327
30.96,27.3,1198,486,2585
-6.04,54.51,1198,486,2644
28.13,-26.35,1198,486,1327
81.0,7.94,2077,3438,3553
15.32,-4.32,1198,398,1327
3.12,36.72,1198,398,3351
3.04,36.75,1198,398,725
3.04,36.75,1198,486,1327
3.04,36.75,1198,486,1089
31.18,27.18,1198,398,2585
23.72,37.98,1137,683,725
28.09,36.09,1137,683,3350
-72.5,18.52,1198,398,2644
-6.58,54.19,1137,683,2104
74.36,31.55,1137,683,2763
-56.19,-34.89,3514,3514,2644
3.04,36.75,1198,398,2585
3.41,36.65,2077,486,2644
-0.63,35.7,1198,1451,1327
28.22,36.45,1137,683,3350
28.23,36.44,1137,683,3350
97.04,20.78,1198,398,3514
-5.93,54.6,1198,398,1327
35.33,36.99,1137,683,2644
103.2,13.1,1137,683,2644
28.1,36.31,1482,398,3350
91.01,26.33,3514,3514,2585
-7.32,54.99,3514,1450,3514
34.25,31.29,1198,398,2644
28.95,41.01,1137,683,725
28.95,41.01,1137,683,725
9.45,42.7,1137,683,725
12.56,52.41,1482,398,725
-6.15,54.42,3514,486,725
-6.77,54.5,1198,398,2585
3.33,36.65,3514,1451,1326
104.2,12.53,1198,398,3351
-90.53,14.62,1198,398,1326
48.36,33.49,1137,683,1327
44.82,42.95,1137,683,2644
30.76,28.1,1198,398,2585
1.37,48.74,1198,398,2644
-90.53,14.62,3514,1451,1089
-90.53,14.62,3514,1451,1713
74.86,32.73,1137,683,3351
-7.17,54.24,1198,486,2644
-6.2,54.3,1198,398,725
-76.63,7.88,1198,398,2585
-76.5,0.5,1137,683,98
-76.61,1.03,1137,683,98
43.15,11.59,1137,683,2644
7.27,43.7,3514,3514,2644
97.74,17.73,3514,486,3290
-58.38,-34.6,1137,683,2763
-76.87,0.67,1198,398,2104
-89.2,13.69,1198,486,2585
34.32,31.36,1198,486,2104
-79.9,9.36,1137,683,98
123.9,8.11,1198,486,725
30.95,-29.39,1198,398,2644
-90.18,32.3,1137,486,1713
-73.97,4.72,1482,398,725
-73.97,4.72,1482,398,725
-73.92,4.51,3514,3514,2585
-73.97,4.72,1137,683,2585
-74.3,4.31,1137,683,2585
-73.64,4.15,1137,486,2104
-72.17,5.8,3514,3514,2585
49.87,40.43,1137,486,1327
-75.6,4.01,3514,3514,2644
-75.23,0.75,1482,398,2585
77.22,28.63,3514,3514,1326
77.22,28.63,3514,3514,2104
15.28,37.07,1137,683,1327
67.03,24.89,2077,3438,1326
73.05,33.71,2077,3438,1327
113.49,52.02,1137,683,3351
38.28,37.76,1137,683,3351
-0.97,51.46,1137,683,3514
69.17,34.53,1137,683,1326
69.17,34.53,1137,683,1326
4.17,35.21,1198,486,1713
-68.15,-16.5,1137,683,1326
18.38,43.85,1198,398,2352
-72.44,11.78,1137,683,2585
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
18.38,43.85,1198,398,2352
18.38,43.85,1198,398,2352
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
91.01,26.33,1482,398,2644
-5.93,54.6,1198,486,2644
-5.93,54.6,1482,1146,725
-5.93,54.6,1482,1146,725
-5.93,54.6,1482,1146,725
-5.93,54.6,1482,1146,725
-5.93,54.6,1482,1146,725
34.32,31.37,1198,398,2104
99.17,18.75,2077,398,2644
-73.24,6.36,3514,3514,725
44.79,41.71,3514,1451,2644
74.8,34.08,1198,486,3350
35.1,31.53,1137,683,2644
35.1,31.53,1137,683,2644
35.1,31.53,1137,683,2644
67.03,24.89,1198,683,3351
45.34,2.04,1198,398,1326
28.95,41.01,1137,683,2585
11.25,51.02,2077,1146,2644
