category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
3668,5.0,2.0,0.0,0.0,0.0,3569,1451,3671
3668,3.0,0.0,0.0,2.0,0.0,3569,3438,3671
3668,2.0,0.0,0.0,4.0,0.0,3574,683,3671
3668,1.0,0.0,0.0,0.0,0.0,3574,1146,3671
3668,581.0,1538.0,393.0,1079.0,74.0,3615,398,3671
3668,331.0,385.0,13.0,250.0,6.0,3615,486,3671
3668,1005.0,3103.0,350.0,5064.0,46.0,3615,683,3671
3668,91.0,24.0,7.0,27.0,4.0,3615,1146,3671
3668,16.0,8.0,2.0,4.0,1.0,3615,1427,3671
3668,10.0,28.0,5.0,59.0,0.0,3615,1450,3671
3668,289.0,410.0,55.0,152.0,5.0,3615,1451,3671
3668,4.0,0.0,0.0,12.0,0.0,3615,3438,3671
3668,91.0,65.0,23.0,91.0,15.0,3634,398,3671
3668,21.0,17.0,0.0,10.0,1.0,3634,486,3671
3668,71.0,34.0,1.0,160.0,0.0,3634,683,3671
3668,5.0,0.0,0.0,0.0,0.0,3634,1146,3671
3668,1.0,0.0,0.0,4.0,0.0,3634,1427,3671
3668,5.0,0.0,0.0,0.0,0.0,3634,1451,3671
3668,13.0,104.0,0.0,62.0,0.0,3637,398,3671
3668,4.0,2.0,0.0,8.0,0.0,3637,486,3671
3668,11.0,14.0,0.0,82.0,0.0,3637,683,3671
3668,2.0,0.0,0.0,0.0,0.0,3637,1146,3671
3668,2.0,1.0,0.0,0.0,0.0,3637,1451,3671
3668,17.0,27.0,0.0,8.0,0.0,3639,398,3671
3668,7.0,7.0,0.0,1.0,0.0,3639,486,3671
3668,25.0,11.0,0.0,24.0,0.0,3639,683,3671
3668,2.0,4.0,0.0,0.0,0.0,3639,1450,3671
3668,1.0,0.0,0.0,0.0,0.0,3639,1451,3671
3668,22.0,66.0,0.0,37.0,0.0,3650,398,3671
3668,24.0,46.0,0.0,5.0,0.0,3650,486,3671
3668,32.0,14.0,0.0,93.0,0.0,3650,683,3671
3668,4.0,0.0,0.0,0.0,0.0,3650,1146,3671
3668,1.0,6.0,0.0,9.0,0.0,3650,1450,3671
3668,3.0,7.0,0.0,3.0,0.0,3650,1451,3671
3668,2.0,7.0,0.0,72.0,0.0,3650,3438,3671
3667,46.0,77.0,2.0,86.0,0.0,500,398,3671
3667,28.0,32.0,0.0,8.0,1.0,500,486,3671
3667,72.0,8.0,1.0,77.0,0.0,500,683,3671
3667,52.0,0.0,0.0,13.0,0.0,500,1146,3671
3667,3.0,0.0,0.0,0.0,0.0,500,1427,3671
3667,5.0,4.0,1.0,4.0,0.0,500,1450,3671
3667,11.0,7.0,5.0,17.0,5.0,500,1451,3671
3667,10.0,0.0,0.0,23.0,0.0,500,3438,3671
3667,3775.0,19299.0,56.0,4800.0,10.0,759,398,3671
3667,1214.0,1621.0,4.0,243.0,2.0,759,486,3671
3667,2893.0,2296.0,39.0,2647.0,5.0,759,683,3671
3667,381.0,105.0,22.0,92.0,1.0,759,1146,3671
3667,25.0,4.0,0.0,4.0,0.0,759,1427,3671
3667,181.0,58.0,2.0,46.0,0.0,759,1450,3671
3667,466.0,257.0,8.0,29.0,2.0,759,1451,3671
3667,19.0,23.0,0.0,16.0,0.0,759,3438,3671
3667,109.0,340.0,28.0,971.0,5.0,762,398,3671
3667,109.0,136.0,0.0,40.0,1.0,762,486,3671
3667,221.0,329.0,12.0,820.0,0.0,762,683,3671
3667,19.0,1.0,1.0,9.0,1.0,762,1146,3671
3667,7.0,10.0,3.0,10.0,0.0,762,1427,3671
3667,42.0,9.0,0.0,6.0,0.0,762,1451,3671
3667,2.0,0.0,0.0,8.0,0.0,762,3438,3671
3667,114.0,584.0,135.0,671.0,24.0,1074,398,3671
3667,55.0,44.0,7.0,35.0,0.0,1074,486,3671
3667,321.0,392.0,95.0,1239.0,1.0,1074,683,3671
3667,192.0,32.0,0.0,142.0,0.0,1074,1146,3671
3667,17.0,1.0,1.0,12.0,0.0,1074,1427,3671
3667,2.0,0.0,0.0,0.0,0.0,1074,1450,3671
3667,14.0,4.0,1.0,4.0,0.0,1074,1451,3671
3667,41.0,25.0,1.0,7040.0,0.0,1074,3438,3671
3667,1217.0,2242.0,439.0,2489.0,83.0,1081,398,3671
3667,372.0,362.0,14.0,374.0,3.0,1081,486,3671
3667,2652.0,3605.0,359.0,8065.0,134.0,1081,683,3671
3667,221.0,33.0,15.0,62.0,13.0,1081,1146,3671
3667,26.0,57.0,5.0,25.0,2.0,1081,1427,3671
3667,17.0,317.0,41.0,5.0,0.0,1081,1450,3671
3667,200.0,172.0,91.0,407.0,112.0,1081,1451,3671
3667,50.0,11.0,0.0,75.0,0.0,1081,3438,3671
3667,7811.0,22092.0,2283.0,12769.0,388.0,2085,398,3671
3667,3786.0,4306.0,132.0,4143.0,30.0,2085,486,3671
3667,23755.0,61872.0,5196.0,158095.0,595.0,2085,683,3671
3667,901.0,787.0,127.0,557.0,5.0,2085,1146,3671
3667,106.0,113.0,6.0,58.0,4.0,2085,1427,3671
3667,77.0,586.0,124.0,504.0,1.0,2085,1450,3671
3667,1903.0,7899.0,719.0,672.0,46.0,2085,1451,3671
3667,141.0,77.0,19.0,592.0,16.0,2085,3438,3671
3667,387.0,714.0,27.0,587.0,17.0,2377,398,3671
3667,229.0,218.0,0.0,74.0,0.0,2377,486,3671
3667,1517.0,597.0,10.0,1764.0,8.0,2377,683,3671
3667,832.0,64.0,5.0,459.0,0.0,2377,1146,3671
3667,18.0,2998.0,21.0,111.0,1.0,2377,1427,3671
3667,61.0,9.0,4.0,7.0,1.0,2377,1450,3671
3667,118.0,51.0,2.0,27.0,0.0,2377,1451,3671
3667,66.0,7.0,0.0,894.0,4.0,2377,3438,3671
3667,3523.0,15169.0,249.0,3562.0,19.0,3103,398,3671
3667,2592.0,3963.0,15.0,641.0,3.0,3103,486,3671
3667,8691.0,4147.0,249.0,10628.0,22.0,3103,683,3671
3667,730.0,229.0,79.0,142.0,6.0,3103,1146,3671
3667,61.0,14.0,0.0,8.0,0.0,3103,1427,3671
3667,220.0,35.0,1.0,27.0,7.0,3103,1450,3671
3667,1241.0,659.0,35.0,139.0,3.0,3103,1451,3671
3667,42.0,75.0,0.0,102.0,0.0,3103,3438,3671
3667,9604.0,32353.0,7262.0,19501.0,2611.0,3104,398,3671
3667,3633.0,5842.0,270.0,4418.0,64.0,3104,486,3671
3667,18094.0,35726.0,3984.0,86637.0,483.0,3104,683,3671
3667,1688.0,439.0,80.0,916.0,21.0,3104,1146,3671
3667,80.0,138.0,13.0,202.0,4.0,3104,1427,3671
3667,71.0,358.0,84.0,336.0,18.0,3104,1450,3671
3667,2621.0,3446.0,447.0,1194.0,90.0,3104,1451,3671
3667,238.0,71.0,11.0,3023.0,12.0,3104,3438,3671
3667,3264.0,6134.0,546.0,4474.0,217.0,3117,398,3671
3667,974.0,1168.0,36.0,639.0,3.0,3117,486,3671
3667,3880.0,3176.0,128.0,16249.0,78.0,3117,683,3671
3667,742.0,122.0,2.0,169.0,12.0,3117,1146,3671
3667,30.0,133.0,21.0,32.0,4.0,3117,1427,3671
3667,31.0,204.0,47.0,58.0,0.0,3117,1450,3671
3667,556.0,381.0,39.0,108.0,2.0,3117,1451,3671
3667,24.0,30.0,0.0,163.0,0.0,3117,3438,3671
3667,4515.0,34336.0,5304.0,12783.0,285.0,3159,398,3671
3667,1218.0,1856.0,69.0,829.0,2.0,3159,486,3671
3667,4208.0,12262.0,1953.0,23277.0,66.0,3159,683,3671
3667,577.0,1321.0,52.0,347.0,10.0,3159,1146,3671
3667,92.0,37.0,4.0,30.0,5.0,3159,1427,3671
3667,58.0,870.0,77.0,680.0,62.0,3159,1450,3671
3667,1231.0,3184.0,274.0,1793.0,23.0,3159,1451,3671
3667,59.0,351.0,2.0,280.0,0.0,3159,3438,3671
3667,1574.0,826.0,45.0,1306.0,4.0,3573,398,3671
3667,2886.0,2657.0,28.0,782.0,6.0,3573,486,3671
3667,8283.0,2381.0,116.0,13146.0,19.0,3573,683,3671
3667,2355.0,98.0,3.0,379.0,17.0,3573,1146,3671
3667,61.0,125.0,18.0,49.0,3.0,3573,1427,3671
3667,83.0,72.0,4.0,169.0,3.0,3573,1450,3671
3667,257.0,169.0,3.0,132.0,1.0,3573,1451,3671
3667,107.0,19.0,0.0,151.0,0.0,3573,3438,3671
3666,35939.0,134166.0,16376.0,63999.0,3663.0,3673,398,3671
3666,17096.0,22205.0,575.0,12226.0,115.0,3673,486,3671
3666,74587.0,126791.0,12142.0,322644.0,1411.0,3673,683,3671
3666,8690.0,3231.0,386.0,3287.0,86.0,3673,1146,3671
3666,526.0,3630.0,92.0,541.0,23.0,3673,1427,3671
3666,806.0,2513.0,385.0,1836.0,92.0,3673,1450,3671
3666,8660.0,16238.0,1624.0,4528.0,284.0,3673,1451,3671
3666,799.0,689.0,33.0,12367.0,32.0,3673,3438,3671
3668,48.0,13.0,0.0,2727.0,0.0,79,773,3670
3668,5402.0,13991.0,2808.0,21882.0,438.0,79,1137,3670
3668,2877.0,9769.0,4641.0,5190.0,1994.0,79,1198,3670
3668,238.0,165.0,39.0,158.0,19.0,79,1482,3670
3668,104.0,208.0,2.0,36.0,4.0,79,2077,3670
3668,4.0,7.0,0.0,1.0,0.0,79,2447,3670
3668,1.0,0.0,0.0,0.0,0.0,79,2930,3670
3668,4.0,6.0,1.0,2.0,1.0,79,3536,3670
3668,1.0,0.0,0.0,0.0,0.0,181,773,3670
3668,48.0,14.0,0.0,89.0,0.0,181,1137,3670
3668,22.0,26.0,3.0,35.0,1.0,181,1198,3670
3668,2.0,0.0,0.0,0.0,0.0,181,1482,3670
3668,1.0,0.0,0.0,0.0,0.0,181,2077,3670
3668,1048.0,2537.0,101.0,7048.0,14.0,195,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,195,1147,3670
3668,973.0,2952.0,72.0,1133.0,17.0,195,1198,3670
3668,50.0,47.0,2.0,16.0,0.0,195,1482,3670
3668,267.0,3201.0,0.0,415.0,0.0,195,2077,3670
3668,1.0,1.0,0.0,0.0,0.0,195,2447,3670
3668,1.0,0.0,0.0,0.0,0.0,195,2930,3670
3668,244.0,443.0,22.0,885.0,0.0,248,1137,3670
3668,135.0,1326.0,82.0,700.0,0.0,248,1198,3670
3668,10.0,141.0,0.0,61.0,0.0,248,1482,3670
3668,4.0,68.0,0.0,4.0,0.0,248,2077,3670
3668,2.0,2.0,0.0,0.0,0.0,248,2447,3670
3668,1.0,0.0,0.0,0.0,0.0,350,1482,3670
3668,2.0,0.0,0.0,0.0,0.0,385,773,3670
3668,479.0,205.0,0.0,646.0,0.0,385,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,385,1147,3670
3668,150.0,250.0,100.0,53.0,0.0,385,1198,3670
3668,39.0,2.0,0.0,8.0,0.0,385,1482,3670
3668,12.0,1.0,0.0,33.0,0.0,385,2077,3670
3668,10.0,17.0,0.0,67.0,0.0,457,1137,3670
3668,9.0,13.0,0.0,2.0,0.0,457,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,457,1482,3670
3668,1.0,0.0,0.0,1.0,0.0,457,2077,3670
3668,3.0,0.0,0.0,23.0,0.0,501,773,3670
3668,36.0,6.0,1.0,55.0,0.0,501,1137,3670
3668,13.0,11.0,2.0,8.0,0.0,501,1198,3670
3668,25.0,0.0,0.0,0.0,0.0,501,1482,3670
3668,3.0,2.0,1.0,2.0,0.0,501,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,501,2447,3670
3668,1.0,0.0,0.0,0.0,0.0,502,773,3670
3668,54.0,14.0,1.0,94.0,2.0,502,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,502,1147,3670
3668,15.0,14.0,0.0,28.0,0.0,502,1198,3670
3668,23.0,0.0,0.0,2.0,0.0,502,1482,3670
3668,4.0,0.0,0.0,0.0,0.0,502,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,502,2711,3670
3668,1.0,0.0,0.0,0.0,0.0,502,2930,3670
3668,16.0,114.0,0.0,137.0,0.0,529,1137,3670
3668,20.0,73.0,1.0,24.0,0.0,529,1198,3670
3668,2.0,0.0,0.0,1.0,0.0,529,1482,3670
3668,1.0,1.0,0.0,0.0,0.0,529,2077,3670
3668,2.0,0.0,0.0,0.0,0.0,538,1137,3670
3668,2.0,1.0,0.0,0.0,0.0,538,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,538,1482,3670
3668,105.0,22.0,4.0,129.0,1.0,539,1137,3670
3668,6.0,1.0,0.0,1.0,0.0,539,1198,3670
3668,60.0,14.0,0.0,27.0,0.0,539,1482,3670
3668,2.0,0.0,0.0,3.0,0.0,539,2077,3670
3668,781.0,313.0,34.0,3462.0,31.0,558,1137,3670
3668,224.0,464.0,17.0,1530.0,6.0,558,1198,3670
3668,264.0,58.0,2.0,346.0,4.0,558,1482,3670
3668,61.0,58.0,9.0,187.0,2.0,558,2077,3670
3668,7.0,25.0,0.0,104.0,0.0,558,2930,3670
3668,2.0,73.0,0.0,0.0,0.0,574,1137,3670
3668,1.0,3.0,0.0,3.0,0.0,574,1198,3670
3668,8.0,14.0,0.0,211.0,0.0,599,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,599,1198,3670
3668,3.0,0.0,0.0,0.0,0.0,599,1482,3670
3668,1.0,0.0,0.0,1.0,0.0,599,2077,3670
3668,9.0,0.0,0.0,20.0,0.0,601,773,3670
3668,63.0,7.0,0.0,180.0,0.0,601,1137,3670
3668,22.0,27.0,0.0,16.0,0.0,601,1198,3670
3668,24.0,5.0,0.0,10.0,0.0,601,1482,3670
3668,8.0,0.0,0.0,11.0,0.0,601,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,601,2447,3670
3668,1.0,0.0,0.0,0.0,0.0,603,1137,3670
3668,4.0,1.0,1.0,0.0,0.0,603,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,603,2077,3670
3668,4.0,0.0,0.0,3.0,0.0,607,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,607,1198,3670
3668,4.0,9.0,0.0,4.0,0.0,622,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,622,1198,3670
3668,238.0,14.0,0.0,93.0,0.0,680,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,680,1147,3670
3668,35.0,22.0,0.0,34.0,0.0,680,1198,3670
3668,7.0,0.0,0.0,2.0,0.0,680,1482,3670
3668,106.0,51.0,0.0,92.0,0.0,687,1137,3670
3668,34.0,27.0,1.0,52.0,1.0,687,1198,3670
3668,6.0,0.0,0.0,0.0,0.0,687,1482,3670
3668,7.0,1.0,0.0,5.0,0.0,687,2077,3670
3668,9.0,11.0,0.0,10.0,0.0,691,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,695,773,3670
3668,70.0,3.0,0.0,68.0,0.0,695,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,695,1147,3670
3668,111.0,160.0,0.0,48.0,0.0,695,1198,3670
3668,17.0,2.0,0.0,0.0,0.0,695,1482,3670
3668,8.0,4.0,0.0,30.0,0.0,695,2077,3670
3668,1.0,0.0,0.0,1.0,0.0,713,1137,3670
3668,2.0,0.0,0.0,1.0,0.0,718,773,3670
3668,35.0,20.0,1.0,32.0,0.0,718,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,718,1147,3670
3668,6.0,8.0,0.0,0.0,0.0,718,1198,3670
3668,4.0,0.0,0.0,0.0,0.0,718,1482,3670
3668,1.0,0.0,0.0,1.0,0.0,718,2077,3670
3668,1.0,1.0,0.0,1.0,0.0,720,1137,3670
3668,6.0,7.0,2.0,8.0,0.0,720,1198,3670
3668,1.0,0.0,0.0,1.0,0.0,720,1482,3670
3668,151.0,217.0,15.0,808.0,1.0,724,1137,3670
3668,212.0,1848.0,331.0,674.0,2.0,724,1198,3670
3668,45.0,31.0,0.0,15.0,0.0,724,1482,3670
3668,13.0,282.0,47.0,114.0,0.0,724,2077,3670
3668,2.0,0.0,0.0,1.0,0.0,730,773,3670
3668,86.0,122.0,0.0,475.0,0.0,730,1137,3670
3668,79.0,298.0,0.0,206.0,0.0,730,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,730,1482,3670
3668,1.0,14.0,0.0,1.0,0.0,730,2077,3670
3668,42.0,722.0,562.0,387.0,0.0,735,1137,3670
3668,58.0,684.0,411.0,41.0,0.0,735,1198,3670
3668,17.0,120.0,21.0,0.0,0.0,735,1482,3670
3668,7.0,31.0,0.0,11.0,0.0,735,2077,3670
3668,1.0,0.0,0.0,27.0,0.0,737,773,3670
3668,39.0,333.0,0.0,22.0,0.0,737,1137,3670
3668,10.0,8.0,1.0,10.0,0.0,737,1198,3670
3668,12.0,0.0,0.0,0.0,0.0,737,1482,3670
3668,8.0,2.0,1.0,14.0,0.0,737,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,737,2447,3670
3668,31.0,116.0,6.0,178.0,11.0,758,1137,3670
3668,112.0,870.0,119.0,286.0,21.0,758,1198,3670
3668,4.0,43.0,0.0,0.0,0.0,758,1482,3670
3668,8.0,26.0,0.0,2.0,0.0,758,2077,3670
3668,1.0,2.0,0.0,5.0,0.0,758,2447,3670
3668,18.0,166.0,54.0,418.0,1.0,764,1137,3670
3668,33.0,439.0,34.0,1104.0,5.0,764,1198,3670
3668,2.0,1.0,0.0,0.0,0.0,764,1482,3670
3668,2.0,3.0,0.0,5.0,0.0,764,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,777,627,3670
3668,1.0,0.0,0.0,0.0,0.0,777,773,3670
3668,1709.0,71.0,6.0,575.0,4.0,777,1137,3670
3668,269.0,129.0,1.0,120.0,2.0,777,1198,3670
3668,206.0,8.0,0.0,14.0,2.0,777,1482,3670
3668,9.0,2.0,0.0,15.0,0.0,777,2077,3670
3668,2.0,0.0,0.0,7.0,0.0,777,2447,3670
3668,1.0,0.0,0.0,0.0,0.0,777,2930,3670
3668,1.0,0.0,0.0,0.0,0.0,777,3536,3670
3668,3.0,0.0,0.0,204.0,0.0,780,773,3670
3668,161.0,470.0,135.0,1158.0,1.0,780,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,780,1147,3670
3668,3.0,16.0,0.0,80.0,0.0,780,1198,3670
3668,18.0,43.0,12.0,111.0,2.0,780,1482,3670
3668,35.0,441.0,91.0,230.0,2.0,780,2077,3670
3668,3.0,9.0,2.0,22.0,0.0,780,3536,3670
3668,10.0,72.0,0.0,14.0,0.0,821,773,3670
3668,2986.0,2645.0,179.0,7019.0,18.0,821,1137,3670
3668,3096.0,8877.0,176.0,2174.0,12.0,821,1198,3670
3668,418.0,99.0,6.0,125.0,5.0,821,1482,3670
3668,34.0,169.0,0.0,61.0,0.0,821,2077,3670
3668,2.0,0.0,0.0,0.0,0.0,821,2447,3670
3668,3.0,0.0,0.0,0.0,0.0,821,2930,3670
3668,1.0,1.0,0.0,1.0,0.0,821,3536,3670
3668,2.0,1.0,0.0,0.0,0.0,911,1198,3670
3668,3.0,0.0,0.0,2.0,0.0,911,1482,3670
3668,35.0,0.0,0.0,28.0,1.0,950,1137,3670
3668,22.0,10.0,0.0,8.0,0.0,950,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,950,1482,3670
3668,39.0,12.0,0.0,36.0,1.0,961,1137,3670
3668,16.0,236.0,0.0,37.0,0.0,961,1198,3670
3668,12.0,1.0,0.0,3.0,0.0,969,1137,3670
3668,5.0,5.0,0.0,4.0,0.0,969,1198,3670
3668,4.0,0.0,0.0,2.0,0.0,969,2077,3670
3668,103.0,16.0,6.0,35.0,0.0,978,1137,3670
3668,16.0,27.0,1.0,5.0,0.0,978,1198,3670
3668,2.0,0.0,0.0,0.0,0.0,978,1482,3670
3668,3.0,0.0,0.0,20.0,0.0,982,773,3670
3668,13.0,4.0,1.0,8.0,0.0,982,1137,3670
3668,6.0,0.0,0.0,0.0,0.0,982,1482,3670
3668,3.0,1.0,0.0,0.0,0.0,982,2077,3670
3668,3.0,0.0,0.0,20.0,0.0,983,1137,3670
3668,2.0,0.0,0.0,1.0,0.0,983,1198,3670
3668,1.0,0.0,0.0,1.0,0.0,983,2077,3670
3668,34.0,89.0,30.0,203.0,21.0,1015,1137,3670
3668,203.0,1019.0,145.0,445.0,15.0,1015,1198,3670
3668,37.0,546.0,20.0,14.0,0.0,1015,1482,3670
3668,43.0,546.0,1.0,112.0,0.0,1015,2077,3670
3668,15.0,2.0,0.0,16.0,1.0,1023,1137,3670
3668,6.0,2.0,0.0,8.0,0.0,1023,1198,3670
3668,8.0,0.0,0.0,0.0,0.0,1023,1482,3670
3668,10.0,21.0,2.0,71.0,0.0,1048,1137,3670
3668,7.0,236.0,0.0,47.0,0.0,1048,1198,3670
3668,1.0,2.0,0.0,0.0,0.0,1048,2077,3670
3668,2.0,3.0,0.0,10.0,0.0,1056,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,1056,2077,3670
3668,54.0,17.0,0.0,21.0,0.0,1058,1137,3670
3668,14.0,9.0,3.0,40.0,0.0,1058,1198,3670
3668,9.0,0.0,0.0,45.0,0.0,1058,1482,3670
3668,5.0,5.0,0.0,13.0,0.0,1058,2077,3670
3668,15.0,0.0,0.0,33.0,0.0,1076,1137,3670
3668,4.0,1.0,0.0,2.0,0.0,1076,1198,3670
3668,15.0,0.0,0.0,0.0,0.0,1076,1482,3670
3668,3.0,0.0,0.0,1.0,0.0,1078,1137,3670
3668,5.0,8.0,1.0,6.0,0.0,1078,1198,3670
3668,115.0,5.0,0.0,27.0,0.0,1086,1137,3670
3668,58.0,36.0,0.0,31.0,1.0,1086,1198,3670
3668,8.0,0.0,0.0,0.0,0.0,1086,1482,3670
3668,1.0,0.0,0.0,0.0,0.0,1086,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,1086,2447,3670
3668,863.0,1173.0,235.0,2486.0,11.0,1095,1137,3670
3668,741.0,1009.0,78.0,824.0,13.0,1095,1198,3670
3668,67.0,6.0,0.0,47.0,0.0,1095,1482,3670
3668,29.0,24.0,0.0,19.0,0.0,1095,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,1105,773,3670
3668,1721.0,795.0,14.0,1170.0,3.0,1105,1137,3670
3668,2527.0,9876.0,22.0,3306.0,4.0,1105,1198,3670
3668,205.0,11.0,8.0,14.0,0.0,1105,1482,3670
3668,8.0,22.0,0.0,1.0,0.0,1105,2077,3670
3668,3.0,0.0,0.0,0.0,0.0,1105,2930,3670
3668,2.0,1.0,0.0,0.0,0.0,1105,3536,3670
3668,1.0,1.0,0.0,3.0,0.0,1116,1198,3670
3668,2.0,2.0,0.0,8.0,0.0,1118,1137,3670
3668,1.0,6.0,0.0,0.0,0.0,1118,1198,3670
3668,8.0,2.0,1.0,10.0,0.0,1126,1137,3670
3668,3.0,1.0,0.0,1.0,0.0,1126,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,1126,1482,3670
3668,64.0,182.0,2.0,478.0,0.0,1128,1137,3670
3668,1.0,0.0,0.0,0.0,0.0,1128,1147,3670
3668,38.0,595.0,4.0,324.0,0.0,1128,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,1128,1482,3670
3668,1.0,10.0,0.0,30.0,0.0,1128,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,1151,1137,3670
3668,6.0,0.0,0.0,1.0,0.0,1192,1137,3670
3668,1.0,7.0,5.0,17.0,5.0,1192,1198,3670
3668,7.0,0.0,0.0,0.0,0.0,1192,1482,3670
3668,1.0,1.0,0.0,0.0,0.0,1192,2077,3670
3668,4.0,0.0,0.0,2.0,0.0,1196,1137,3670
3668,1.0,9.0,1.0,0.0,0.0,1196,1198,3670
3668,9.0,0.0,0.0,1.0,0.0,1196,1482,3670
3668,1.0,0.0,0.0,1.0,0.0,1196,2077,3670
3668,3.0,4.0,0.0,6.0,0.0,1229,773,3670
3668,2001.0,204.0,17.0,1496.0,2.0,1229,1137,3670
3668,232.0,188.0,7.0,159.0,1.0,1229,1198,3670
3668,149.0,0.0,0.0,6.0,0.0,1229,1482,3670
3668,27.0,12.0,1.0,20.0,0.0,1229,2077,3670
3668,1.0,0.0,0.0,0.0,0.0,1229,2711,3670
3668,2.0,0.0,0.0,0.0,0.0,1229,2930,3670
3668,1.0,0.0,0.0,11.0,0.0,1229,3536,3670
3668,3.0,1.0,0.0,0.0,0.0,1254,1137,3670
3668,1.0,0.0,0.0,12.0,0.0,1254,1198,3670
3668,3.0,0.0,0.0,1.0,0.0,1254,1482,3670
3668,2.0,0.0,0.0,13.0,0.0,1257,1482,3670
3668,1.0,0.0,0.0,0.0,0.0,1257,2077,3670
3668,2.0,2.0,0.0,1.0,0.0,1285,1137,3670
3668,2.0,4.0,0.0,0.0,0.0,1285,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,1288,1198,3670
3668,1.0,0.0,0.0,2.0,0.0,1288,1482,3670
3668,121.0,117.0,0.0,278.0,0.0,1302,1137,3670
3668,71.0,120.0,5.0,81.0,1.0,1302,1198,3670
3668,3.0,3.0,0.0,0.0,0.0,1302,1482,3670
3668,3.0,0.0,0.0,9.0,0.0,1302,2077,3670
3668,2.0,0.0,0.0,3.0,0.0,1309,773,3670
3668,72.0,2.0,0.0,60.0,0.0,1309,1137,3670
3668,34.0,28.0,3.0,56.0,16.0,1309,1198,3670
3668,361.0,15.0,0.0,268.0,0.0,1309,1482,3670
3668,78.0,11.0,1.0,113.0,0.0,1309,2077,3670
3668,6.0,0.0,0.0,1.0,0.0,1309,2447,3670
3668,2.0,0.0,0.0,0.0,0.0,1309,2930,3670
3668,7.0,0.0,0.0,0.0,0.0,1311,1137,3670
3668,3.0,6.0,0.0,3.0,0.0,1311,1198,3670
3668,1.0,0.0,0.0,1.0,0.0,1311,1482,3670
3668,3.0,3.0,0.0,0.0,0.0,1311,2077,3670
3668,1.0,3.0,0.0,0.0,0.0,1314,1137,3670
3668,688.0,126.0,5.0,503.0,1.0,1336,1137,3670
3668,69.0,107.0,1.0,191.0,2.0,1336,1198,3670
3668,401.0,4.0,0.0,20.0,2.0,1336,1482,3670
3668,14.0,2.0,0.0,6.0,0.0,1336,2077,3670
3668,2.0,0.0,0.0,0.0,0.0,1336,2447,3670
3668,1.0,3.0,0.0,20.0,0.0,1342,1137,3670
3668,3.0,5.0,0.0,1.0,0.0,1342,1198,3670
3668,29.0,7.0,0.0,42.0,0.0,1361,1137,3670
3668,3.0,1.0,0.0,2.0,0.0,1361,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,1361,1482,3670
3668,435.0,345.0,3.0,512.0,0.0,1368,1137,3670
3668,1082.0,4075.0,3.0,512.0,0.0,1368,1198,3670
3668,99.0,41.0,0.0,23.0,0.0,1368,1482,3670
3668,17.0,77.0,0.0,6.0,0.0,1368,2077,3670
3668,2.0,3.0,3.0,3.0,0.0,1368,2930,3670
3668,1.0,1.0,0.0,0.0,0.0,1368,3536,3670
3668,2.0,1.0,0.0,5.0,1.0,1384,1137,3670
3668,15.0,169.0,0.0,32.0,0.0,1384,1198,3670
3668,1.0,0.0,0.0,0.0,0.0,1384,1482,3670
3668,1.0,0.0,0.0,0.0,0.0,1384,2447,3670
3668,1.0,11.0,0.0,12.0,0.0,1385,1137,3670
3668,8.0,3.0,1.0,12.0,0.0,1385,1198,3670
3668,8.0,0.0,0.0,4.0,0.0,1393,1137,3670
3668,11.0,40.0,0.0,19.0,0.0,1393,1198,3670
3668,2.0,0.0,0.0,0.0,0.0,1393,1482,3670
3668,1.0,0.0,0.0,1.0,0.0,1393,2077,3670
3668,37.0,23.0,0.0,133.0,0.0,1402,1137,3670
3668,116.0,264.0,0.0,139.0,1.0,1402,1198,3670
3668,22.0,4.0,0.0,0.0,0.0,1402,1482,3670
