category,id,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
Target Type,LBN,1,0,0,0,0,Airports & Aircraft,1989
Target Type,LBN,1,0,0,0,0,Airports & Aircraft,1996
Target Type,LBN,1,0,0,0,0,Airports & Aircraft,2013
Target Type,LBY,2,0,0,0,0,Airports & Aircraft,1979
Target Type,LBY,1,0,0,0,0,Airports & Aircraft,1980
Target Type,LBY,1,0,0,0,0,Airports & Aircraft,2007
Target Type,LBY,1,0,0,0,0,Airports & Aircraft,2008
Target Type,LBY,1,0,0,0,0,Airports & Aircraft,2013
Target Type,LBY,17,8,0,32,0,Airports & Aircraft,2014
Target Type,LBY,9,1,0,12,0,Airports & Aircraft,2015
Target Type,LKA,1,0,0,0,0,Airports & Aircraft,1983
Target Type,LKA,1,14,0,23,0,Airports & Aircraft,1986
Target Type,LKA,1,0,0,0,0,Airports & Aircraft,1987
Target Type,LKA,1,0,0,0,0,Airports & Aircraft,1995
Target Type,LKA,1,0,0,0,0,Airports & Aircraft,2000
Target Type,LKA,1,20,13,0,0,Airports & Aircraft,2001
Target Type,LSO,1,0,0,0,0,Airports & Aircraft,1981
Target Type,LUX,1,0,0,1,0,Airports & Aircraft,1985
Target Type,MDG,1,8,0,15,0,Airports & Aircraft,1992
Target Type,MDG,1,0,0,0,0,Airports & Aircraft,2002
Target Type,MEX,1,0,0,0,0,Airports & Aircraft,1972
Target Type,MEX,1,0,0,6,0,Airports & Aircraft,1981
Target Type,MLI,1,0,0,0,0,Airports & Aircraft,2013
Target Type,MLI,1,0,0,0,0,Airports & Aircraft,2014
Target Type,MLT,1,0,0,0,0,Airports & Aircraft,1997
Target Type,MMR,1,0,0,0,0,Airports & Aircraft,1989
Target Type,MMR,1,0,0,0,0,Airports & Aircraft,1997
Target Type,MNE,1,0,0,4,0,Airports & Aircraft,1981
Target Type,MOZ,1,2,0,0,0,Airports & Aircraft,1991
Target Type,MRT,1,0,0,0,0,Airports & Aircraft,1996
Target Type,MTQ,1,0,0,0,0,Airports & Aircraft,1983
Target Type,MYS,2,100,1,1,0,Airports & Aircraft,1977
Target Type,MYS,1,0,0,0,0,Airports & Aircraft,1988
Target Type,MYS,1,0,0,0,0,Airports & Aircraft,1991
Target Type,MYS,1,0,0,0,0,Airports & Aircraft,1992
Target Type,NAM,1,0,0,2,0,Airports & Aircraft,1989
Target Type,NER,1,171,0,0,0,Airports & Aircraft,1989
Target Type,NGA,1,0,0,1,0,Airports & Aircraft,2009
Target Type,NGA,1,0,0,0,0,Airports & Aircraft,2013
Target Type,NIC,1,0,0,0,0,Airports & Aircraft,1978
Target Type,NIC,1,0,0,0,0,Airports & Aircraft,1979
Target Type,NIC,1,0,0,0,0,Airports & Aircraft,1980
Target Type,NIC,1,0,0,0,0,Airports & Aircraft,1981
Target Type,NIC,1,4,0,5,0,Airports & Aircraft,1982
Target Type,NIC,1,6,0,0,0,Airports & Aircraft,1986
Target Type,NIC,1,0,0,0,0,Airports & Aircraft,1992
Target Type,NIC,1,1,0,0,0,Airports & Aircraft,1995
Target Type,NLD,1,0,0,0,0,Airports & Aircraft,1970
Target Type,NLD,1,1,1,1,0,Airports & Aircraft,1973
Target Type,NLD,1,0,0,0,0,Airports & Aircraft,1979
Target Type,NLD,1,0,0,0,0,Airports & Aircraft,1980
Target Type,NLD,1,0,0,0,0,Airports & Aircraft,1985
Target Type,NLD,1,0,0,3,0,Airports & Aircraft,2001
Target Type,NOR,1,0,0,0,0,Airports & Aircraft,1979
Target Type,NOR,1,0,0,0,0,Airports & Aircraft,1994
Target Type,NOR,1,0,0,0,0,Airports & Aircraft,2011
Target Type,NPL,1,0,0,1,0,Airports & Aircraft,1985
Target Type,NPL,2,0,0,0,0,Airports & Aircraft,1992
Target Type,NPL,1,1,0,0,0,Airports & Aircraft,1999
Target Type,NPL,2,0,0,0,0,Airports & Aircraft,2001
Target Type,NPL,4,27,0,0,0,Airports & Aircraft,2002
Target Type,NPL,2,0,0,0,0,Airports & Aircraft,2004
Target Type,NPL,1,0,0,1,0,Airports & Aircraft,2008
Target Type,PAK,2,0,0,1,0,Airports & Aircraft,1976
Target Type,PAK,1,1,0,0,0,Airports & Aircraft,1981
Target Type,PAK,2,0,0,8,0,Airports & Aircraft,1982
Target Type,PAK,2,0,0,0,0,Airports & Aircraft,1983
Target Type,PAK,1,0,0,0,0,Airports & Aircraft,1984
Target Type,PAK,1,0,0,1,0,Airports & Aircraft,1985
Target Type,PAK,7,21,0,155,0,Airports & Aircraft,1986
Target Type,PAK,2,0,0,1,0,Airports & Aircraft,1988
Target Type,PAK,2,0,0,0,0,Airports & Aircraft,1989
Target Type,PAK,1,0,0,0,0,Airports & Aircraft,1990
Target Type,PAK,1,0,0,3,0,Airports & Aircraft,1991
Target Type,PAK,2,0,0,0,0,Airports & Aircraft,1992
Target Type,PAK,1,0,0,0,0,Airports & Aircraft,1995
Target Type,PAK,2,4,0,68,0,Airports & Aircraft,1996
Target Type,PAK,2,0,0,0,0,Airports & Aircraft,2001
Target Type,PAK,1,0,0,0,0,Airports & Aircraft,2005
Target Type,PAK,1,1,0,2,0,Airports & Aircraft,2006
Target Type,PAK,1,3,1,0,0,Airports & Aircraft,2007
Target Type,PAK,3,0,0,0,0,Airports & Aircraft,2008
Target Type,PAK,4,0,0,0,0,Airports & Aircraft,2009
Target Type,PAK,1,0,0,0,0,Airports & Aircraft,2010
Target Type,PAK,2,0,0,0,0,Airports & Aircraft,2012
Target Type,PAK,1,0,0,0,0,Airports & Aircraft,2013
Target Type,PAK,11,40,10,28,0,Airports & Aircraft,2014
Target Type,PAK,3,2,0,1,0,Airports & Aircraft,2015
Target Type,PAN,2,0,0,0,0,Airports & Aircraft,1976
Target Type,PAN,1,0,0,0,0,Airports & Aircraft,1990
Target Type,PAN,3,0,0,2,0,Airports & Aircraft,1992
Target Type,PAN,1,21,0,0,0,Airports & Aircraft,1994
Target Type,PER,2,0,0,0,0,Airports & Aircraft,1981
Target Type,PER,2,0,0,0,0,Airports & Aircraft,1982
Target Type,PER,4,0,0,0,0,Airports & Aircraft,1983
Target Type,PER,2,0,0,0,0,Airports & Aircraft,1984
Target Type,PER,4,1,0,3,0,Airports & Aircraft,1985
Target Type,PER,3,0,0,0,0,Airports & Aircraft,1986
Target Type,PER,3,0,0,0,0,Airports & Aircraft,1987
Target Type,PER,2,0,0,4,0,Airports & Aircraft,1988
Target Type,PER,1,0,0,0,0,Airports & Aircraft,1989
Target Type,PER,1,0,0,0,0,Airports & Aircraft,1990
Target Type,PER,6,2,0,6,0,Airports & Aircraft,1991
Target Type,PER,4,0,0,4,0,Airports & Aircraft,1992
Target Type,PER,2,1,0,0,0,Airports & Aircraft,1994
Target Type,PER,1,0,0,0,0,Airports & Aircraft,2008
Target Type,PHL,1,1,0,12,0,Airports & Aircraft,1970
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,1971
Target Type,PHL,1,1,0,45,0,Airports & Aircraft,1975
Target Type,PHL,2,13,3,25,3,Airports & Aircraft,1976
Target Type,PHL,1,2,0,75,0,Airports & Aircraft,1981
Target Type,PHL,2,0,0,7,0,Airports & Aircraft,1987
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,1990
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,1991
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,1992
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,1994
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,1995
Target Type,PHL,2,2,0,20,0,Airports & Aircraft,2000
Target Type,PHL,3,27,3,150,0,Airports & Aircraft,2003
Target Type,PHL,2,0,0,0,0,Airports & Aircraft,2008
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,2012
Target Type,PHL,1,0,0,0,0,Airports & Aircraft,2014
Target Type,PNG,1,0,0,0,0,Airports & Aircraft,1990
Target Type,POL,1,0,0,0,0,Airports & Aircraft,1990
Target Type,PRT,1,0,0,0,0,Airports & Aircraft,1975
Target Type,PRT,1,0,0,0,0,Airports & Aircraft,1976
Target Type,PRT,1,0,0,0,0,Airports & Aircraft,1985
Target Type,PRT,1,0,0,0,0,Airports & Aircraft,1986
Target Type,PSE,1,0,0,0,0,Airports & Aircraft,1991
Target Type,PYF,1,0,0,13,0,Airports & Aircraft,1995
Target Type,QAT,1,0,0,0,0,Airports & Aircraft,2000
Target Type,RUS,1,0,0,0,0,Airports & Aircraft,1990
Target Type,RUS,3,0,0,0,0,Airports & Aircraft,1991
Target Type,RUS,1,1,0,0,0,Airports & Aircraft,1992
Target Type,RUS,3,1,1,0,0,Airports & Aircraft,1994
Target Type,RUS,2,0,0,0,0,Airports & Aircraft,1995
Target Type,RUS,1,0,0,0,0,Airports & Aircraft,1997
Target Type,RUS,1,0,0,0,0,Airports & Aircraft,1998
Target Type,RUS,2,90,2,0,0,Airports & Aircraft,2004
Target Type,RUS,1,0,0,0,0,Airports & Aircraft,2010
Target Type,RUS,1,38,1,168,0,Airports & Aircraft,2011
Target Type,SAU,1,0,0,0,0,Airports & Aircraft,1984
Target Type,SAU,1,0,0,0,0,Airports & Aircraft,1985
Target Type,SAU,1,62,0,32,0,Airports & Aircraft,1986
Target Type,SAU,2,0,0,0,0,Airports & Aircraft,1994
Target Type,SAU,1,0,0,0,0,Airports & Aircraft,2000
Target Type,SAU,3,0,0,0,0,Airports & Aircraft,2015
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,1986
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,1994
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,1995
Target Type,SDN,2,0,0,0,0,Airports & Aircraft,1996
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,2001
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,2007
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,2008
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,2011
Target Type,SDN,1,0,0,0,0,Airports & Aircraft,2013
Target Type,SEN,1,0,0,0,0,Airports & Aircraft,1994
Target Type,SGP,1,4,4,2,0,Airports & Aircraft,1991
Target Type,SLB,1,0,0,0,0,Airports & Aircraft,2000
Target Type,SLV,1,0,0,0,0,Airports & Aircraft,1972
Target Type,SLV,1,0,0,0,0,Airports & Aircraft,1978
Target Type,SLV,2,1,0,0,0,Airports & Aircraft,1979
Target Type,SLV,1,0,0,0,0,Airports & Aircraft,1980
Target Type,SLV,2,0,0,0,0,Airports & Aircraft,1981
Target Type,SLV,2,1,0,6,0,Airports & Aircraft,1984
Target Type,SLV,1,0,0,0,0,Airports & Aircraft,1988
Target Type,SOM,1,0,0,2,0,Airports & Aircraft,1984
Target Type,SOM,1,30,0,0,0,Airports & Aircraft,1989
Target Type,SOM,1,1,0,0,0,Airports & Aircraft,1990
Target Type,SOM,1,2,0,0,0,Airports & Aircraft,1991
Target Type,SOM,1,0,0,0,0,Airports & Aircraft,1992
Target Type,SOM,1,0,0,0,0,Airports & Aircraft,1994
Target Type,SOM,1,0,0,0,0,Airports & Aircraft,2001
Target Type,SOM,4,3,0,3,0,Airports & Aircraft,2007
Target Type,SOM,6,3,0,9,0,Airports & Aircraft,2008
Target Type,SOM,2,7,0,17,1,Airports & Aircraft,2009
Target Type,SOM,4,8,2,0,0,Airports & Aircraft,2010
Target Type,SOM,1,0,0,0,0,Airports & Aircraft,2011
Target Type,SOM,2,1,0,0,0,Airports & Aircraft,2012
Target Type,SOM,2,4,4,0,0,Airports & Aircraft,2013
Target Type,SOM,8,1,0,5,0,Airports & Aircraft,2014
Target Type,SOM,3,3,0,2,0,Airports & Aircraft,2015
Target Type,SUR,1,2,0,0,0,Airports & Aircraft,1986
Target Type,SUR,2,0,0,0,0,Airports & Aircraft,1988
Target Type,SUR,1,0,0,0,0,Airports & Aircraft,1989
Target Type,SWE,1,0,0,0,0,Airports & Aircraft,1972
Target Type,SWE,1,0,0,0,0,Airports & Aircraft,1991
Target Type,SWE,1,0,0,0,0,Airports & Aircraft,1992
Target Type,SYC,2,0,0,0,0,Airports & Aircraft,1981
Target Type,SYR,1,0,0,0,0,Airports & Aircraft,1979
Target Type,SYR,2,0,0,0,0,Airports & Aircraft,1980
Target Type,SYR,1,0,0,0,0,Airports & Aircraft,1982
Target Type,SYR,2,0,0,1,0,Airports & Aircraft,2013
Target Type,TCD,1,0,0,25,0,Airports & Aircraft,1984
Target Type,TCD,1,0,0,0,0,Airports & Aircraft,2007
Target Type,THA,1,0,0,4,0,Airports & Aircraft,1977
Target Type,THA,1,0,0,0,0,Airports & Aircraft,1983
Target Type,THA,1,2,0,0,0,Airports & Aircraft,1988
Target Type,THA,3,1,0,11,1,Airports & Aircraft,2001
Target Type,THA,1,1,0,12,0,Airports & Aircraft,2005
Target Type,THA,1,0,0,0,0,Airports & Aircraft,2012
Target Type,TJK,1,0,0,0,0,Airports & Aircraft,1992
Target Type,TJK,1,0,0,0,0,Airports & Aircraft,1994
Target Type,TUN,1,0,0,0,0,Airports & Aircraft,1979
Target Type,TUR,2,0,0,0,0,Airports & Aircraft,1970
Target Type,TUR,2,0,0,2,0,Airports & Aircraft,1972
Target Type,TUR,5,4,0,22,0,Airports & Aircraft,1976
Target Type,TUR,2,5,0,42,0,Airports & Aircraft,1977
Target Type,TUR,4,0,0,0,0,Airports & Aircraft,1979
Target Type,TUR,1,1,0,0,0,Airports & Aircraft,1980
Target Type,TUR,2,4,0,6,2,Airports & Aircraft,1981
Target Type,TUR,1,9,0,71,0,Airports & Aircraft,1982
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,1983
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,1985
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,1989
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,1990
Target Type,TUR,4,0,0,0,0,Airports & Aircraft,1991
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,1992
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,1996
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,1997
Target Type,TUR,1,1,1,0,0,Airports & Aircraft,1998
Target Type,TUR,1,3,1,0,0,Airports & Aircraft,2001
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,2002
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,2003
Target Type,TUR,1,0,0,0,0,Airports & Aircraft,2007
Target Type,TUR,1,1,0,1,0,Airports & Aircraft,2015
Target Type,TWN,1,0,0,0,0,Airports & Aircraft,1996
Target Type,TWN,1,0,0,0,0,Airports & Aircraft,1997
Target Type,UGA,1,0,0,0,0,Airports & Aircraft,1985
Target Type,UGA,1,11,0,0,0,Airports & Aircraft,2009
Target Type,UKR,1,0,0,0,0,Airports & Aircraft,1995
Target Type,UKR,4,338,0,0,0,Airports & Aircraft,2014
Target Type,URY,1,0,0,0,0,Airports & Aircraft,1970
Target Type,USA,2,0,0,0,0,Airports & Aircraft,1970
Target Type,USA,1,0,0,0,0,Airports & Aircraft,1971
Target Type,USA,2,0,0,0,0,Airports & Aircraft,1972
Target Type,USA,1,0,0,0,0,Airports & Aircraft,1973
Target Type,USA,2,3,0,38,0,Airports & Aircraft,1974
Target Type,USA,3,11,0,74,0,Airports & Aircraft,1975
Target Type,USA,5,1,0,4,0,Airports & Aircraft,1976
Target Type,USA,5,0,0,0,0,Airports & Aircraft,1977
Target Type,USA,3,0,0,0,0,Airports & Aircraft,1978
Target Type,USA,4,0,0,4,0,Airports & Aircraft,1979
Target Type,USA,7,0,0,1,0,Airports & Aircraft,1980
Target Type,USA,2,1,0,0,0,Airports & Aircraft,1981
Target Type,USA,3,1,0,15,0,Airports & Aircraft,1982
Target Type,USA,2,0,0,0,0,Airports & Aircraft,1983
Target Type,USA,2,0,0,0,0,Airports & Aircraft,1984
Target Type,USA,1,0,0,0,0,Airports & Aircraft,1986
Target Type,USA,1,0,0,0,0,Airports & Aircraft,1995
Target Type,USA,1,0,0,0,0,Airports & Aircraft,1997
Target Type,USA,1,3,1,4,0,Airports & Aircraft,2002
Target Type,USA,1,0,0,2,1,Airports & Aircraft,2009
Target Type,USA,2,1,0,4,1,Airports & Aircraft,2013
Target Type,VEN,1,0,0,0,0,Airports & Aircraft,1973
Target Type,VEN,2,0,0,0,0,Airports & Aircraft,1980
Target Type,VEN,3,0,0,0,0,Airports & Aircraft,1981
Target Type,VEN,1,0,0,0,0,Airports & Aircraft,1997
Target Type,VEN,1,0,0,0,0,Airports & Aircraft,1999
Target Type,VNM,1,81,0,0,0,Airports & Aircraft,1972
Target Type,VNM,1,0,0,0,0,Airports & Aircraft,1992
Target Type,XKX,1,0,0,0,0,Airports & Aircraft,1999
Target Type,YEM,1,0,0,0,0,Airports & Aircraft,1994
Target Type,YEM,1,0,0,0,0,Airports & Aircraft,1995
Target Type,YEM,1,0,0,2,1,Airports & Aircraft,2001
Target Type,YEM,2,1,0,1,0,Airports & Aircraft,2012
Target Type,YEM,4,13,7,4,2,Airports & Aircraft,2014
Target Type,YEM,3,0,0,0,0,Airports & Aircraft,2015
Target Type,ZAF,1,0,0,0,0,Airports & Aircraft,1987
Target Type,ZAF,1,0,0,12,0,Airports & Aircraft,1994
Target Type,ZAF,1,0,0,0,0,Airports & Aircraft,1995
Target Type,ZAF,1,0,0,0,0,Airports & Aircraft,2000
Target Type,ZAF,1,0,0,0,0,Airports & Aircraft,2002
Target Type,ZWE,2,48,0,0,0,Airports & Aircraft,1978
Target Type,ZWE,2,54,0,0,0,Airports & Aircraft,1979
Target Type,AFG,4,9,0,62,0,Business,1989
Target Type,AFG,1,0,0,4,0,Business,1991
Target Type,AFG,1,11,0,70,0,Business,1992
Target Type,AFG,1,0,0,0,0,Business,2000
Target Type,AFG,1,0,0,0,0,Business,2001
Target Type,AFG,4,10,0,67,0,Business,2002
Target Type,AFG,3,1,0,8,0,Business,2003
Target Type,AFG,2,15,0,16,0,Business,2004
Target Type,AFG,10,20,1,19,0,Business,2005
Target Type,AFG,12,14,0,11,0,Business,2006
Target Type,AFG,24,40,6,43,0,Business,2007
Target Type,AFG,36,84,6,70,0,Business,2008
Target Type,AFG,67,118,11,173,2,Business,2009
Target Type,AFG,57,141,10,141,7,Business,2010
Target Type,AFG,29,221,29,336,0,Business,2011
Target Type,AFG,36,109,22,126,0,Business,2012
Target Type,AFG,30,55,3,74,0,Business,2013
Target Type,AFG,30,77,17,113,1,Business,2014
Target Type,AFG,45,104,19,201,0,Business,2015
Target Type,AGO,1,0,0,0,0,Business,1985
Target Type,AGO,1,0,0,2,0,Business,1986
Target Type,AGO,2,0,0,0,0,Business,1988
Target Type,AGO,2,0,0,1,0,Business,1989
Target Type,AGO,10,5,0,14,0,Business,1990
Target Type,AGO,2,0,0,4,0,Business,1991
Target Type,AGO,9,7,0,1,0,Business,1992
Target Type,AGO,2,0,0,1,0,Business,1994
Target Type,AGO,1,7,0,3,0,Business,1995
Target Type,AGO,1,7,0,2,0,Business,1996
Target Type,AGO,2,30,0,23,0,Business,1998
Target Type,AGO,2,2,0,2,0,Business,1999
Target Type,AGO,1,0,0,0,0,Business,2000
Target Type,AGO,3,12,0,10,0,Business,2001
Target Type,AGO,1,2,0,0,0,Business,2010
Target Type,ALB,1,5,0,30,0,Business,1996
Target Type,ALB,4,0,0,20,0,Business,1997
Target Type,ALB,1,0,0,0,0,Business,2015
Target Type,ARE,1,1,0,0,0,Business,1977
Target Type,ARE,2,2,0,4,0,Business,1981
Target Type,ARE,1,0,0,0,0,Business,1986
Target Type,ARG,2,0,0,0,0,Business,1970
Target Type,ARG,3,0,0,0,0,Business,1971
Target Type,ARG,10,2,0,0,0,Business,1972
Target Type,ARG,24,3,0,1,0,Business,1973
Target Type,ARG,44,7,1,4,2,Business,1974
Target Type,ARG,17,2,0,0,0,Business,1975
Target Type,ARG,16,9,0,4,0,Business,1976
Target Type,ARG,9,4,0,11,0,Business,1977
Target Type,ARG,7,0,0,0,0,Business,1978
Target Type,ARG,3,2,0,0,0,Business,1979
Target Type,ARG,1,0,0,0,0,Business,1980
Target Type,ARG,4,0,0,0,0,Business,1982
Target Type,ARG,5,0,0,0,0,Business,1984
Target Type,ARG,6,1,0,2,0,Business,1985
Target Type,ARG,3,0,0,0,0,Business,1986
Target Type,ARG,9,0,0,0,0,Business,1987
Target Type,ARG,12,0,0,12,0,Business,1988
Target Type,ARG,4,0,0,0,0,Business,1989
Target Type,ARG,20,0,0,1,0,Business,1990
Target Type,ARG,3,0,0,0,0,Business,1991
Target Type,ARG,14,0,0,2,0,Business,1992
Target Type,ARG,2,1,0,0,0,Business,1994
Target Type,ARG,8,0,0,0,0,Business,1996
Target Type,ARG,3,0,0,1,0,Business,1997
Target Type,ARG,1,0,0,0,0,Business,2003
Target Type,ARG,3,0,0,0,0,Business,2005
Target Type,ARG,2,0,0,0,0,Business,2010
Target Type,ARM,1,0,0,0,0,Business,1994
Target Type,ARM,1,2,0,0,0,Business,1996
Target Type,ARM,1,0,0,0,0,Business,1998
Target Type,AUS,1,0,0,0,0,Business,1971
Target Type,AUS,1,1,0,0,0,Business,1972
Target Type,AUS,1,2,0,9,0,Business,1978
Target Type,AUS,2,0,0,2,0,Business,1980
Target Type,AUS,1,0,0,0,0,Business,1991
Target Type,AUS,2,0,0,0,0,Business,1995
Target Type,AUS,1,2,0,1,0,Business,1996
Target Type,AUS,1,0,0,19,0,Business,1997
Target Type,AUS,1,0,0,0,0,Business,1998
Target Type,AUS,1,0,0,0,0,Business,2006
Target Type,AUS,1,0,0,0,0,Business,2013
Target Type,AUS,2,3,1,4,0,Business,2014
Target Type,AUS,1,0,0,0,0,Business,2015
Target Type,AUT,1,0,0,0,0,Business,1976
Target Type,AUT,1,0,0,0,0,Business,1978
Target Type,AUT,1,0,0,0,0,Business,1980
Target Type,AUT,3,0,0,0,0,Business,1982
Target Type,AUT,1,0,0,11,0,Business,1985
Target Type,AUT,1,0,0,0,0,Business,1987
Target Type,AUT,2,0,0,0,0,Business,1992
Target Type,AUT,1,0,0,0,0,Business,1994
Target Type,AUT,1,0,0,2,0,Business,1995
Target Type,AUT,2,0,0,0,0,Business,1996
Target Type,AUT,3,0,0,0,0,Business,2008
Target Type,AUT,1,0,0,0,0,Business,2009
Target Type,AUT,1,0,0,2,0,Business,2013
Target Type,BDI,1,1,0,0,0,Business,1995
Target Type,BDI,3,88,0,0,0,Business,1996
Target Type,BDI,1,2,0,10,0,Business,1997
Target Type,BDI,1,0,0,0,0,Business,2001
Target Type,BDI,1,2,0,2,0,Business,2003
Target Type,BDI,1,2,0,2,0,Business,2005
Target Type,BDI,2,8,1,20,0,Business,2006
Target Type,BDI,5,7,0,37,0,Business,2010
Target Type,BDI,1,2,0,18,0,Business,2012
Target Type,BDI,1,3,0,2,0,Business,2013
Target Type,BDI,14,22,0,86,0,Business,2015
Target Type,BEL,2,0,0,0,0,Business,1974
Target Type,BEL,1,0,0,0,0,Business,1977
Target Type,BEL,4,1,0,0,0,Business,1978
Target Type,BEL,1,1,0,0,0,Business,1979
Target Type,BEL,1,0,0,0,0,Business,1981
Target Type,BEL,2,1,0,6,0,Business,1983
Target Type,BEL,2,0,0,0,0,Business,1984
Target Type,BEL,12,7,0,5,0,Business,1985
Target Type,BEL,1,0,0,0,0,Business,1986
Target Type,BEL,1,0,0,0,0,Business,1988
Target Type,BEL,1,0,0,0,0,Business,1991
Target Type,BEL,4,0,0,0,0,Business,1992
Target Type,BEL,1,0,0,5,0,Business,1994
Target Type,BEL,1,4,0,0,0,Business,1997
Target Type,BEL,1,0,0,0,0,Business,1998
Target Type,BEL,2,0,0,0,0,Business,1999
Target Type,BEN,1,0,0,3,0,Business,1994
Target Type,BGD,2,19,0,3,0,Business,1986
Target Type,BGD,1,0,0,0,0,Business,1988
Target Type,BGD,2,1,0,0,0,Business,1992
Target Type,BGD,1,0,0,4,0,Business,1994
Target Type,BGD,2,3,0,100,0,Business,1995
Target Type,BGD,2,1,0,2,0,Business,1996
Target Type,BGD,2,0,0,1,0,Business,1998
Target Type,BGD,2,0,0,0,0,Business,2000
Target Type,BGD,1,0,0,0,0,Business,2001
Target Type,BGD,3,20,0,425,0,Business,2002
Target Type,BGD,2,14,0,7,0,Business,2004
Target Type,BGD,1,2,0,3,0,Business,2005
Target Type,BGD,1,0,0,2,0,Business,2006
Target Type,BGD,4,1,0,0,0,Business,2008
Target Type,BGD,1,1,0,0,0,Business,2009
Target Type,BGD,2,0,0,6,0,Business,2010
Target Type,BGD,6,0,0,3,0,Business,2013
Target Type,BGD,7,1,0,6,0,Business,2014
Target Type,BGD,41,8,2,45,0,Business,2015
Target Type,BGR,1,2,0,0,0,Business,1995
Target Type,BGR,3,5,0,0,0,Business,1996
Target Type,BGR,2,0,0,0,0,Business,1997
Target Type,BGR,1,3,0,0,0,Business,2000
Target Type,BGR,1,0,0,0,0,Business,2008
Target Type,BGR,1,0,0,0,0,Business,2013
Target Type,BHR,3,0,0,0,0,Business,1995
Target Type,BHR,10,8,0,11,0,Business,1996
Target Type,BHR,9,5,0,2,0,Business,1997
Target Type,BHR,2,0,0,3,0,Business,2012
Target Type,BHR,4,0,0,0,0,Business,2013
Target Type,BHR,1,0,0,0,0,Business,2014
Target Type,BIH,1,5,0,8,0,Business,1992
Target Type,BIH,1,0,0,0,0,Business,1996
Target Type,BIH,1,0,0,0,0,Business,2000
Target Type,BIH,1,0,0,0,0,Business,2003
Target Type,BIH,1,0,0,2,0,Business,2014
Target Type,BLZ,1,0,0,0,0,Business,1991
Target Type,BOL,1,0,0,0,0,Business,1971
Target Type,BOL,1,0,0,0,0,Business,1978
Target Type,BOL,4,2,0,0,0,Business,1980
Target Type,BOL,1,0,0,0,0,Business,1981
Target Type,BOL,2,0,0,0,0,Business,1982
Target Type,BOL,2,0,0,0,0,Business,1983
Target Type,BOL,3,0,0,0,0,Business,1984
Target Type,BOL,3,0,0,0,0,Business,1985
Target Type,BOL,4,1,0,12,0,Business,1987
Target Type,BOL,2,0,0,0,0,Business,1988
Target Type,BOL,1,0,0,0,0,Business,1989
Target Type,BOL,1,0,0,0,0,Business,1990
Target Type,BOL,2,1,0,0,0,Business,1991
Target Type,BOL,2,1,0,0,0,Business,1992
Target Type,BOL,3,0,0,3,0,Business,1994
Target Type,BOL,1,0,0,0,0,Business,1995
Target Type,BOL,1,0,0,0,0,Business,1996
Target Type,BOL,1,0,0,0,0,Business,2005
Target Type,BOL,1,0,0,2,0,Business,2009
Target Type,BRA,2,0,0,0,0,Business,1971
Target Type,BRA,1,0,0,0,0,Business,1976
Target Type,BRA,1,0,0,0,0,Business,1980
Target Type,BRA,3,0,0,1,0,Business,1981
Target Type,BRA,1,0,0,0,0,Business,1986
Target Type,BRA,2,1,0,0,0,Business,1989
Target Type,BRA,6,2,0,3,0,Business,1991
Target Type,BRA,6,0,0,1,0,Business,1992
Target Type,BRA,9,8,0,2,0,Business,1994
Target Type,BRA,4,2,0,1,0,Business,1995
Target Type,BRA,5,11,0,0,0,Business,1996
Target Type,BRA,15,5,0,0,0,Business,1997
Target Type,BRA,2,0,0,0,0,Business,1998
Target Type,BRA,1,0,0,0,0,Business,2001
Target Type,BRA,1,0,0,0,0,Business,2003
Target Type,BRA,1,0,0,0,0,Business,2006
Target Type,BRN,1,0,0,1,0,Business,1992
Target Type,BTN,1,4,0,0,0,Business,2006
Target Type,BWA,1,0,0,0,0,Business,1988
Target Type,BWA,1,0,0,0,0,Business,1989
Target Type,CAF,1,3,0,0,0,Business,1981
Target Type,CAF,1,2,0,5,0,Business,1991
Target Type,CAF,1,0,0,0,0,Business,2012
Target Type,CAF,2,1,0,3,0,Business,2014
Target Type,CAN,1,0,0,7,0,Business,1982
Target Type,CAN,1,0,0,0,0,Business,1997
