category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
3672,20,38,1,27,0,3290,2006
3672,29,147,38,49,12,3290,2007
3672,149,505,94,634,11,3290,2008
3672,87,309,108,156,3,3290,2009
3672,128,308,71,318,44,3290,2010
3672,147,227,72,190,31,3290,2011
3672,186,471,121,464,41,3290,2012
3672,280,711,44,1325,13,3290,2013
3672,360,1364,103,1234,0,3290,2014
3672,316,1286,326,983,68,3290,2015
3672,2,0,0,0,0,3350,1970
3672,3,1,0,11,0,3350,1971
3672,4,0,0,0,0,3350,1972
3672,4,0,0,1,0,3350,1975
3672,2,1,0,0,0,3350,1976
3672,4,4,0,1,0,3350,1977
3672,5,2,0,0,0,3350,1978
3672,16,2,0,4,0,3350,1979
3672,8,0,0,0,0,3350,1980
3672,6,2,0,2,0,3350,1981
3672,6,6,0,3,0,3350,1982
3672,1,0,0,0,0,3350,1983
3672,5,0,0,0,0,3350,1984
3672,1,0,0,0,0,3350,1985
3672,5,8,0,40,0,3350,1986
3672,7,6,1,14,0,3350,1987
3672,3,1,0,0,0,3350,1988
3672,9,1,0,15,0,3350,1989
3672,9,14,0,24,0,3350,1990
3672,24,61,0,18,0,3350,1991
3672,16,8,0,33,0,3350,1992
3672,30,13,0,39,1,3350,1994
3672,24,23,2,48,0,3350,1995
3672,21,32,0,21,0,3350,1996
3672,20,81,0,36,0,3350,1997
3672,7,6,0,23,0,3350,1998
3672,4,19,0,0,0,3350,1999
3672,11,7,0,35,0,3350,2000
3672,14,14,0,7,0,3350,2001
3672,9,23,0,44,0,3350,2002
3672,10,29,9,6,0,3350,2003
3672,5,7,0,45,0,3350,2004
3672,11,123,8,253,1,3350,2005
3672,15,54,4,153,0,3350,2006
3672,6,17,6,20,0,3350,2007
3672,12,12,1,33,0,3350,2008
3672,8,10,1,9,0,3350,2009
3672,4,11,1,100,0,3350,2010
3672,2,3,0,17,0,3350,2011
3672,18,19,1,41,0,3350,2012
3672,18,21,0,36,0,3350,2013
3672,6,7,1,15,0,3350,2014
3672,5,27,2,58,0,3350,2015
3672,2,0,0,0,0,3351,1970
3672,4,0,0,0,0,3351,1971
3672,3,1,0,0,0,3351,1972
3672,2,1,0,7,0,3351,1973
3672,7,12,0,48,0,3351,1974
3672,25,29,0,111,0,3351,1975
3672,15,5,0,3,0,3351,1976
3672,40,3,0,41,0,3351,1977
3672,35,61,9,234,0,3351,1978
3672,94,91,2,238,0,3351,1979
3672,109,181,10,412,0,3351,1980
3672,124,159,0,257,0,3351,1981
3672,117,67,5,77,0,3351,1982
3672,131,355,20,557,0,3351,1983
3672,219,232,2,464,1,3351,1984
3672,148,87,0,180,0,3351,1985
3672,150,469,0,576,0,3351,1986
3672,189,650,0,1395,0,3351,1987
3672,211,385,0,716,0,3351,1988
3672,218,399,0,536,0,3351,1989
3672,235,497,3,832,0,3351,1990
3672,197,435,0,925,0,3351,1991
3672,283,578,2,1065,0,3351,1992
3672,154,405,2,731,2,3351,1994
3672,199,215,5,7057,0,3351,1995
3672,217,555,0,1458,0,3351,1996
3672,167,465,0,1384,0,3351,1997
3672,60,260,3,805,0,3351,1998
3672,58,115,3,424,1,3351,1999
3672,79,110,0,606,0,3351,2000
3672,93,278,32,742,3,3351,2001
3672,93,249,17,783,1,3351,2002
3672,62,228,15,876,1,3351,2003
3672,51,369,8,2420,0,3351,2004
3672,70,206,8,1129,0,3351,2005
3672,111,520,9,1436,6,3351,2006
3672,141,471,14,997,1,3351,2007
3672,220,548,4,1437,0,3351,2008
3672,233,271,4,989,0,3351,2009
3672,219,416,8,934,0,3351,2010
3672,217,293,6,829,3,3351,2011
3672,197,268,9,939,0,3351,2012
3672,235,391,9,982,1,3351,2013
3672,345,563,23,1633,2,3351,2014
3672,383,532,49,1367,10,3351,2015
3672,16,0,0,0,0,3525,1970
3672,10,1,1,1,0,3525,1971
3672,7,1,1,0,0,3525,1972
3672,4,0,0,0,0,3525,1973
3672,5,0,0,0,0,3525,1974
3672,19,0,0,0,0,3525,1975
3672,9,0,0,1,0,3525,1976
3672,36,0,0,1,0,3525,1977
3672,33,4,0,24,0,3525,1978
3672,25,19,0,2,0,3525,1979
3672,37,34,0,11,0,3525,1980
3672,152,25,6,22,0,3525,1981
3672,186,22,0,10,1,3525,1982
3672,145,42,0,14,0,3525,1983
3672,320,80,2,21,0,3525,1984
3672,319,21,3,49,0,3525,1985
3672,204,54,10,31,2,3525,1986
3672,203,21,0,3,0,3525,1987
3672,244,38,0,22,0,3525,1988
3672,249,7,0,1,0,3525,1989
3672,312,5,0,5,0,3525,1990
3672,319,37,0,20,0,3525,1991
3672,135,63,0,50,0,3525,1992
3672,57,6,2,6,0,3525,1994
3672,50,35,0,66,0,3525,1995
3672,79,8,0,10,0,3525,1996
3672,49,0,0,4,0,3525,1997
3672,15,66,6,117,0,3525,1998
3672,25,5,0,3,0,3525,1999
3672,20,9,7,2,0,3525,2000
3672,23,5,2,0,0,3525,2001
3672,17,1,0,2,0,3525,2002
3672,46,10,0,8,0,3525,2003
3672,30,19,0,52,1,3525,2004
3672,50,21,2,23,1,3525,2005
3672,71,249,2,52,5,3525,2006
3672,49,139,5,37,0,3525,2007
3672,115,12,4,33,0,3525,2008
3672,137,45,9,42,0,3525,2009
3672,83,4,0,22,0,3525,2010
3672,159,2,0,25,0,3525,2011
3672,154,38,15,53,8,3525,2012
3672,236,43,1,84,1,3525,2013
3672,330,91,84,45,0,3525,2014
3672,255,147,73,53,2,3525,2015
3672,1,0,0,0,0,3553,1970
3672,2,1,0,0,0,3553,1971
3672,1,1,0,0,0,3553,1972
3672,3,5,0,0,0,3553,1975
3672,13,4,0,0,0,3553,1976
3672,10,1,0,1,0,3553,1977
3672,13,102,0,161,0,3553,1978
3672,11,8,0,20,0,3553,1979
3672,20,36,0,31,0,3553,1980
3672,7,10,0,1,0,3553,1981
3672,7,9,1,7,0,3553,1982
3672,3,2,0,1,0,3553,1983
3672,17,14,0,26,0,3553,1984
3672,3,3,0,5,0,3553,1985
3672,3,6,0,33,0,3553,1986
3672,14,74,0,1,0,3553,1987
3672,60,80,3,117,0,3553,1988
3672,66,201,0,169,0,3553,1989
3672,57,86,0,118,0,3553,1990
3672,73,250,0,93,0,3553,1991
3672,77,438,0,614,0,3553,1992
3672,92,380,0,932,0,3553,1994
3672,39,52,0,28,0,3553,1995
3672,57,38,0,305,0,3553,1996
3672,33,151,0,260,0,3553,1997
3672,4,9,0,1,0,3553,1998
3672,12,20,4,87,0,3553,1999
3672,10,17,0,50,0,3553,2000
3672,10,23,2,22,0,3553,2001
3672,2,2,0,15,0,3553,2002
3672,11,27,0,22,0,3553,2003
3672,10,69,1,274,0,3553,2004
3672,9,4,0,6,0,3553,2005
3672,12,14,0,4,0,3553,2006
3672,19,84,6,193,0,3553,2007
3672,38,39,6,66,1,3553,2008
3672,44,54,29,28,2,3553,2009
3672,46,37,12,21,2,3553,2010
3672,24,28,14,8,4,3553,2011
3672,89,96,2,100,1,3553,2012
3672,195,136,2,477,0,3553,2013
3672,137,151,12,430,0,3553,2014
3672,257,539,19,333,3,3553,2015
3668,1,0,0,1,0,79,1973
3668,3,53,0,1,0,79,1979
3668,11,128,0,106,0,79,1988
3668,10,10,0,84,0,79,1989
3668,2,12,0,122,0,79,1990
3668,25,64,0,103,0,79,1991
3668,36,49,0,185,0,79,1992
3668,9,22,0,30,0,79,1994
3668,5,5,0,10,0,79,1995
3668,4,31,0,30,0,79,1996
3668,1,4,0,37,0,79,1997
3668,1,8,0,30,0,79,1998
3668,9,39,0,41,0,79,1999
3668,13,38,0,11,0,79,2000
3668,14,174,2,59,0,79,2001
3668,37,69,3,297,1,79,2002
3668,99,163,14,186,5,79,2003
3668,87,275,9,263,15,79,2004
3668,155,367,44,411,2,79,2005
3668,282,731,132,922,51,79,2006
3668,338,1190,260,1147,43,79,2007
3668,413,1087,104,1330,7,79,2008
3668,502,1064,106,1594,10,79,2009
3668,540,1053,150,1623,19,79,2010
3668,409,1506,256,1933,4,79,2011
3668,1453,3474,977,4633,181,79,2012
3668,1435,3658,1196,4299,255,79,2013
3668,1796,5345,2456,5089,943,79,2014
3668,1916,6188,3124,6956,1682,79,2015
3668,1,0,0,0,0,181,1981
3668,1,0,0,0,0,181,1990
3668,1,0,0,0,0,181,1991
3668,3,1,0,0,0,181,1992
3668,2,1,0,0,0,181,1994
3668,6,7,0,37,0,181,1996
3668,41,26,1,77,0,181,1997
3668,7,0,0,5,0,181,1998
3668,3,6,2,5,1,181,1999
3668,2,0,0,0,0,181,2000
3668,1,0,0,0,0,181,2001
3668,1,0,0,0,0,181,2003
3668,1,0,0,0,0,181,2009
3668,2,1,0,2,0,181,2014
3668,4,0,0,0,0,181,2015
3668,1,0,0,0,0,195,1972
3668,1,0,0,0,0,195,1976
3668,1,0,0,1,0,195,1978
3668,1,0,0,0,0,195,1979
3668,1,3,0,1,0,195,1990
3668,29,42,0,73,0,195,1991
3668,207,227,0,271,1,195,1992
3668,213,454,18,133,0,195,1994
3668,172,380,0,1010,0,195,1995
3668,128,522,0,1118,0,195,1996
3668,300,3667,12,1801,3,195,1997
3668,143,739,15,925,1,195,1998
3668,98,404,4,257,1,195,1999
3668,133,516,8,263,0,195,2000
3668,106,593,8,245,0,195,2001
3668,129,588,2,317,3,195,2002
3668,72,260,9,105,0,195,2003
3668,67,166,2,187,3,195,2004
3668,101,225,5,224,0,195,2005
3668,149,182,4,258,0,195,2006
3668,121,264,24,614,6,195,2007
3668,104,245,18,327,4,195,2008
3668,107,203,4,210,1,195,2009
3668,98,105,7,218,5,195,2010
3668,15,25,2,34,0,195,2011
3668,41,30,2,105,0,195,2012
3668,22,101,32,48,3,195,2013
3668,13,37,8,30,0,195,2014
3668,15,20,2,19,0,195,2015
3668,1,0,0,0,0,248,1977
3668,1,0,0,24,0,248,1978
3668,3,19,0,30,0,248,1979
3668,1,3,0,0,0,248,1981
3668,2,2,0,0,0,248,1982
3668,7,282,0,349,0,248,1983
3668,9,172,0,70,0,248,1984
3668,3,5,0,0,0,248,1985
3668,5,119,15,23,0,248,1986
3668,3,5,0,10,0,248,1987
3668,10,56,0,114,0,248,1988
3668,11,72,0,10,0,248,1989
3668,199,147,2,217,0,248,1990
3668,14,69,0,75,0,248,1991
3668,48,97,0,56,0,248,1992
3668,8,107,0,73,0,248,1994
3668,8,51,0,26,0,248,1995
3668,4,18,0,6,0,248,1996
3668,6,28,0,31,0,248,1997
3668,17,229,0,46,0,248,1998
3668,29,287,53,281,0,248,1999
3668,21,177,13,43,0,248,2000
3668,39,587,36,314,0,248,2001
3668,5,38,3,17,0,248,2002
3668,1,2,0,0,0,248,2009
3668,2,4,0,7,0,248,2010
3668,1,0,0,0,0,350,1992
3668,20,4,0,2,0,385,1970
3668,7,5,0,0,0,385,1971
3668,15,5,0,0,0,385,1972
3668,58,14,0,4,0,385,1973
3668,71,21,1,12,2,385,1974
3668,38,123,100,16,0,385,1975
3668,54,122,0,90,0,385,1976
3668,17,7,0,12,0,385,1977
3668,25,13,0,11,0,385,1978
3668,16,11,0,12,0,385,1979
3668,6,0,0,1,0,385,1980
3668,2,0,0,0,0,385,1981
3668,9,1,0,0,0,385,1982
3668,18,1,0,3,0,385,1983
3668,46,1,0,4,0,385,1984
3668,42,2,0,10,0,385,1985
3668,28,2,0,7,0,385,1986
3668,80,3,0,11,0,385,1987
3668,33,1,0,20,0,385,1988
3668,32,26,0,17,0,385,1989
3668,31,1,0,1,0,385,1990
3668,27,1,0,7,0,385,1991
3668,38,32,0,224,0,385,1992
3668,12,86,0,266,0,385,1994
3668,16,0,0,1,0,385,1995
3668,19,1,0,12,0,385,1996
3668,11,3,0,2,0,385,1997
3668,1,0,0,0,0,385,1999
3668,2,0,0,1,0,385,2001
3668,1,0,0,0,0,385,2003
3668,3,0,0,0,0,385,2005
3668,1,0,0,0,0,385,2009
3668,5,0,0,0,0,385,2010
3668,1,0,0,0,0,385,2011
3668,2,0,0,0,0,385,2012
3668,2,0,0,2,0,385,2013
3668,1,0,0,0,0,385,2015
3668,1,0,0,0,0,457,1991
3668,2,2,0,1,0,457,1992
3668,4,15,0,46,0,457,1994
3668,1,2,0,20,0,457,1995
3668,1,2,0,0,0,457,1996
3668,2,0,0,1,0,457,1998
3668,2,8,0,0,0,457,1999
3668,2,0,0,0,0,457,2000
3668,2,1,0,0,0,457,2001
3668,1,0,0,0,0,457,2007
3668,1,1,0,0,0,457,2009
3668,1,0,0,1,0,457,2013
3668,2,0,0,1,0,457,2015
3668,1,0,0,0,0,501,1970
3668,1,0,0,0,0,501,1971
3668,2,1,0,0,0,501,1972
3668,1,0,0,0,0,501,1974
3668,2,2,0,9,0,501,1978
3668,2,0,0,9,0,501,1979
3668,6,2,0,3,0,501,1980
3668,1,1,0,0,0,501,1981
3668,2,0,0,3,0,501,1982
3668,2,1,1,22,0,501,1986
3668,3,0,0,0,0,501,1988
3668,2,0,0,0,0,501,1989
3668,4,0,0,0,0,501,1991
3668,4,1,0,4,0,501,1992
3668,9,3,0,8,0,501,1994
3668,5,0,0,0,0,501,1995
3668,5,2,0,1,0,501,1996
3668,4,0,0,23,0,501,1997
3668,6,0,0,2,0,501,1998
3668,1,0,0,0,0,501,2000
3668,2,0,0,0,0,501,2001
3668,2,0,0,0,0,501,2006
3668,3,0,0,0,0,501,2008
3668,1,0,0,0,0,501,2009
3668,1,0,0,0,0,501,2010
3668,1,0,0,0,0,501,2013
3668,8,4,2,7,0,501,2014
3668,7,2,1,0,0,501,2015
3668,2,4,0,5,0,502,1972
3668,1,0,0,0,0,502,1973
3668,1,0,0,0,0,502,1974
3668,2,4,0,11,0,502,1975
3668,4,0,0,0,0,502,1976
3668,5,1,0,1,0,502,1977
3668,1,0,0,0,0,502,1978
3668,5,0,0,6,0,502,1979
3668,2,0,0,8,0,502,1980
3668,3,3,0,20,0,502,1981
3668,11,0,0,0,0,502,1982
3668,4,2,0,1,0,502,1984
3668,4,4,1,50,2,502,1985
3668,4,0,0,0,0,502,1986
3668,4,0,0,1,0,502,1987
3668,1,0,0,1,0,502,1988
3668,2,3,0,0,0,502,1989
3668,1,0,0,0,0,502,1990
3668,3,0,0,0,0,502,1991
3668,8,0,0,1,0,502,1992
3668,5,0,0,3,0,502,1994
3668,12,6,0,6,0,502,1995
3668,4,0,0,1,0,502,1996
3668,1,0,0,0,0,502,1997
3668,1,0,0,0,0,502,1998
3668,1,0,0,0,0,502,2006
3668,1,0,0,0,0,502,2007
3668,7,0,0,0,0,502,2008
3668,3,1,0,9,0,502,2009
3668,1,0,0,0,0,502,2011
3668,1,0,0,2,0,502,2013
3668,3,26,0,4,0,529,1991
3668,10,122,0,30,0,529,1992
3668,10,30,0,103,0,529,1994
3668,2,0,0,0,0,529,1995
3668,2,2,0,0,0,529,1996
3668,1,1,0,0,0,529,1997
3668,1,0,0,3,0,529,2000
3668,4,1,1,6,0,529,2001
3668,1,0,0,1,0,529,2002
3668,1,0,0,0,0,529,2007
3668,2,5,0,13,0,529,2008
3668,2,1,0,2,0,529,2009
3668,3,0,0,1,0,529,2014
3668,1,0,0,0,0,538,1976
3668,1,0,0,0,0,538,1981
3668,2,1,0,0,0,538,1997
3668,1,0,0,0,0,538,2013
3668,1,0,0,0,0,539,1979
3668,1,0,0,0,0,539,1980
3668,1,1,0,0,0,539,1991
3668,1,0,0,3,0,539,1994
3668,5,1,0,2,0,539,1995
3668,16,8,0,15,0,539,1996
3668,11,5,0,2,0,539,1997
3668,1,0,0,0,0,539,2003
3668,1,0,0,0,0,539,2006
3668,1,1,0,2,0,539,2008
3668,2,0,0,0,0,539,2010
3668,1,0,0,0,0,539,2011
3668,25,4,0,37,0,539,2012
3668,50,3,1,38,0,539,2013
3668,40,9,2,39,1,539,2014
3668,18,5,1,22,0,539,2015
3668,1,0,0,1,0,558,1977
3668,1,0,0,0,0,558,1979
3668,1,6,0,80,0,558,1980
3668,1,6,0,2,2,558,1981
3668,1,0,0,4,0,558,1982
3668,1,1,0,0,0,558,1984
3668,1,0,0,13,0,558,1985
3668,10,54,0,263,0,558,1986
3668,6,26,0,2,0,558,1987
3668,29,57,0,135,0,558,1988
3668,28,101,0,162,0,558,1989
3668,17,58,0,29,0,558,1990
3668,36,41,1,428,0,558,1991
3668,68,74,1,466,0,558,1992
3668,68,30,0,657,0,558,1994
3668,71,34,0,683,0,558,1995
3668,136,82,0,1181,0,558,1996
3668,15,8,0,349,0,558,1997
3668,2,0,0,1,0,558,1998
3668,11,30,0,185,0,558,1999
3668,22,10,0,34,0,558,2000
3668,15,57,6,258,2,558,2001
3668,5,21,0,440,0,558,2002
3668,4,3,0,13,0,558,2003
3668,11,33,0,234,0,558,2004
3668,21,41,7,301,3,558,2005
3668,23,19,11,57,0,558,2006
3668,9,1,0,10,0,558,2007
3668,19,9,6,48,2,558,2008
3668,27,18,12,46,2,558,2009
3668,22,15,6,28,1,558,2010
3668,13,9,6,6,0,558,2011
3668,18,8,0,32,0,558,2012
3668,137,16,0,114,2,558,2013
3668,130,38,2,113,1,558,2014
3668,464,76,12,695,28,558,2015
3668,2,73,0,0,0,574,1976
3668,1,3,0,3,0,574,1992
3668,1,0,0,0,0,599,1994
3668,2,1,0,0,0,599,1997
3668,1,0,0,0,0,599,1999
3668,1,0,0,0,0,599,2001
3668,1,0,0,1,0,599,2006
3668,1,0,0,50,0,599,2008
3668,2,0,0,0,0,599,2010
3668,1,13,0,161,0,599,2011
3668,3,0,0,0,0,599,2012
3668,1,0,0,0,0,601,1970
3668,1,0,0,1,0,601,1972
3668,1,0,0,0,0,601,1973
3668,5,0,0,1,0,601,1974
3668,1,0,0,0,0,601,1976
3668,1,0,0,0,0,601,1977
3668,8,1,0,0,0,601,1978
3668,8,1,0,42,0,601,1979
3668,7,1,0,20,0,601,1980
3668,6,6,0,97,0,601,1981
3668,1,0,0,4,0,601,1982
3668,8,2,0,7,0,601,1983
3668,9,0,0,1,0,601,1984
3668,21,10,0,20,0,601,1985
3668,3,0,0,2,0,601,1986
3668,1,1,0,0,0,601,1987
3668,5,1,0,0,0,601,1988
3668,7,4,0,3,0,601,1989
3668,2,2,0,0,0,601,1990
3668,6,1,0,0,0,601,1991
3668,9,1,0,0,0,601,1992
3668,5,0,0,16,0,601,1994
3668,1,0,0,0,0,601,1995
3668,2,4,0,0,0,601,1997
3668,3,0,0,0,0,601,1998
3668,2,0,0,0,0,601,1999
3668,3,0,0,0,0,601,2002
3668,8,0,0,20,0,601,2003
3668,1,0,0,0,0,601,2007
3668,1,0,0,0,0,601,2009
3668,1,1,0,1,0,601,2012
3668,2,4,0,3,0,601,2014
3668,1,0,0,0,0,603,1980
3668,2,0,0,0,0,603,1991
3668,2,1,1,0,0,603,1992
3668,1,0,0,0,0,603,2000
3668,1,0,0,0,0,603,2013
3668,1,0,0,1,0,607,1992
3668,3,0,0,3,0,607,1994
3668,1,0,0,0,0,607,1995
3668,2,0,0,0,0,607,1996
3668,1,4,0,0,0,622,2006
3668,2,5,0,2,0,622,2008
3668,1,0,0,2,0,622,2011
3668,1,0,0,0,0,622,2014
3668,1,0,0,0,0,680,1971
3668,1,0,0,0,0,680,1974
3668,1,0,0,0,0,680,1976
3668,1,0,0,0,0,680,1977
3668,3,0,0,0,0,680,1978
3668,14,0,0,7,0,680,1979
3668,35,11,0,51,0,680,1980
3668,5,1,0,1,0,680,1981
3668,27,0,0,1,0,680,1982
3668,27,0,0,3,0,680,1983
3668,14,1,0,3,0,680,1984
3668,13,0,0,0,0,680,1985
3668,4,1,0,0,0,680,1986
3668,13,1,0,25,0,680,1987
3668,11,2,0,0,0,680,1988
3668,40,2,0,0,0,680,1989
3668,10,1,0,3,0,680,1990
3668,28,7,0,1,0,680,1991
3668,32,4,0,4,0,680,1992
3668,8,1,0,21,0,680,1994
3668,2,0,0,0,0,680,1995
3668,1,0,0,0,0,680,1996
3668,4,4,0,7,0,680,1997
3668,1,0,0,0,0,680,2003
3668,1,0,0,0,0,680,2005
3668,3,0,0,0,0,680,2007
3668,3,0,0,7,0,680,2009
3668,1,0,0,2,0,680,2012
3668,22,55,0,22,0,687,1992
3668,9,3,0,5,0,687,1994
3668,6,2,0,3,0,687,1995
3668,33,2,0,12,0,687,1996
3668,41,5,0,68,0,687,1997
3668,9,2,0,3,0,687,1998
3668,5,1,0,4,0,687,1999
3668,6,1,0,3,0,687,2000
3668,2,0,0,0,0,687,2001
3668,3,0,0,0,0,687,2002
3668,1,0,0,0,0,687,2003
3668,1,0,0,1,0,687,2005
3668,1,0,0,0,0,687,2006
3668,2,1,0,2,0,687,2007
3668,4,2,0,10,0,687,2008
3668,1,0,0,0,0,687,2009
3668,1,1,0,6,0,687,2010
3668,1,0,0,1,1,687,2011
3668,1,0,0,0,0,687,2013
3668,3,0,0,4,0,687,2014
3668,6,4,1,6,0,687,2015
3668,1,1,0,0,0,691,1974
3668,1,0,0,1,0,691,1985
3668,1,3,0,4,0,691,1987
3668,3,1,0,5,0,691,1988
3668,2,0,0,0,0,691,1989
3668,1,6,0,0,0,691,1990
3668,6,2,0,1,0,695,1970
3668,3,0,0,0,0,695,1971
3668,1,0,0,1,0,695,1972
3668,2,0,0,15,0,695,1973
3668,5,0,0,1,0,695,1976
3668,1,0,0,1,0,695,1977
3668,5,1,0,1,0,695,1978
3668,6,4,0,0,0,695,1979
3668,19,19,0,3,0,695,1980
3668,11,2,0,3,0,695,1981
3668,4,27,0,0,0,695,1982
3668,8,0,0,12,0,695,1983
3668,5,0,0,1,0,695,1984
3668,1,0,0,0,0,695,1985
3668,3,14,0,0,0,695,1986
3668,1,0,0,11,0,695,1987
3668,2,0,0,0,0,695,1988
3668,5,1,0,0,0,695,1989
3668,7,3,0,4,0,695,1990
3668,24,12,0,17,0,695,1991
3668,24,28,0,10,0,695,1992
3668,18,15,0,4,0,695,1994
3668,21,13,0,38,0,695,1995
3668,17,22,0,9,0,695,1996
3668,39,28,0,15,0,695,1997
3668,2,0,0,0,0,695,1998
3668,1,1,0,0,0,695,1999
3668,1,0,0,0,0,695,2000
3668,3,1,0,0,0,695,2001
3668,1,0,0,0,0,695,2002
3668,1,0,0,0,0,695,2003
3668,3,1,0,11,0,695,2006
3668,1,1,0,0,0,695,2012
3668,3,2,0,0,0,695,2013
3668,3,2,0,0,0,695,2014
3668,5,3,0,0,0,695,2015
3668,1,0,0,1,0,713,1992
3668,2,2,0,0,0,718,1982
3668,1,0,0,0,0,718,1984
3668,5,0,0,0,0,718,1990
3668,3,0,0,0,0,718,1991
3668,2,0,0,0,0,718,1992
3668,2,1,0,1,0,718,1994
3668,2,3,0,0,0,718,1995
3668,12,9,0,3,0,718,1996
3668,3,0,0,0,0,718,1997
3668,2,0,0,1,0,718,1998
3668,1,0,0,0,0,718,1999
3668,2,4,0,0,0,718,2000
3668,1,0,0,0,0,718,2001
3668,1,1,0,0,0,718,2002
3668,2,0,0,0,0,718,2008
3668,2,0,0,0,0,718,2011
3668,2,8,1,30,0,718,2012
3668,3,0,0,0,0,718,2013
3668,1,0,0,0,0,718,2014
3668,2,0,0,0,0,718,2015
3668,1,1,0,0,0,720,1984
3668,2,1,0,2,0,720,1991
3668,1,1,1,0,0,720,2013
3668,4,5,1,8,0,720,2015
3668,7,117,0,41,0,724,1991
3668,2,61,0,19,0,724,1992
3668,15,211,0,142,0,724,1994
3668,75,439,0,249,0,724,1995
3668,30,818,6,124,0,724,1996
3668,72,329,1,420,0,724,1997
3668,12,384,181,129,0,724,1998
3668,13,108,21,63,0,724,1999
3668,16,76,22,23,0,724,2000
3668,37,166,3,49,0,724,2001
3668,18,67,0,56,0,724,2002
3668,18,116,57,24,0,724,2003
3668,1,18,1,0,0,724,2004
3668,5,13,0,17,0,724,2005
3668,5,21,1,54,0,724,2006
3668,3,3,0,2,0,724,2007
3668,7,28,20,46,0,724,2008
3668,29,14,0,55,0,724,2010
3668,8,47,2,30,0,724,2011
3668,4,6,1,22,0,724,2012
3668,2,5,0,12,0,724,2013
3668,5,4,1,1,0,724,2014
3668,97,220,108,218,3,724,2015
3668,2,2,0,10,0,730,1971
3668,1,1,0,0,0,730,1972
3668,1,1,0,0,0,730,1978
3668,2,11,0,0,0,730,1989
3668,2,0,0,0,0,730,1990
3668,2,16,0,15,0,730,1991
3668,54,58,0,126,0,730,1992
3668,33,201,0,60,0,730,1994
3668,23,11,0,62,0,730,1995
3668,23,44,0,78,0,730,1996
3668,18,100,0,284,0,730,1997
3668,5,25,0,5,0,730,1998
3668,7,1,0,18,0,730,1999
3668,4,12,0,23,0,730,2000
3668,7,4,0,13,0,730,2001
3668,3,4,0,1,0,730,2002
3668,1,1,0,0,0,730,2003
3668,2,1,0,2,0,730,2008
3668,2,0,0,0,0,730,2013
3668,3,19,0,0,0,735,1991
3668,6,6,0,5,0,735,1992
3668,5,33,0,6,0,735,1994
3668,2,5,0,1,0,735,1995
3668,1,0,0,0,0,735,1998
3668,1,31,10,0,0,735,2007
3668,1,3,0,0,0,735,2008
3668,1,0,0,0,0,735,2009
3668,3,5,1,2,0,735,2010
3668,3,4,0,0,0,735,2011
3668,3,7,5,0,0,735,2013
3668,64,773,578,14,0,735,2014
3668,81,908,504,461,0,735,2015
3668,2,1,0,0,0,737,1970
3668,4,1,0,7,0,737,1972
3668,1,0,0,0,0,737,1974
3668,3,0,0,0,0,737,1980
3668,5,1,0,8,0,737,1982
3668,1,0,0,0,0,737,1983
3668,3,331,0,2,0,737,1985
3668,2,0,0,1,0,737,1986
3668,3,0,0,2,0,737,1992
3668,4,0,0,1,0,737,1994
3668,5,1,0,1,0,737,1995
3668,1,0,0,1,0,737,1996
3668,2,0,0,1,0,737,1997
3668,4,1,0,0,0,737,1998
3668,1,0,0,2,0,737,1999
3668,5,0,0,30,0,737,2000
3668,1,0,0,0,0,737,2004
3668,2,0,0,0,0,737,2006
3668,5,0,0,9,0,737,2008
3668,4,0,0,0,0,737,2009
3668,2,0,0,0,0,737,2010
3668,2,0,0,0,0,737,2012
3668,4,0,0,0,0,737,2013
3668,3,7,2,6,0,737,2014
3668,5,0,0,2,0,737,2015
3668,1,3,0,0,0,758,1981
3668,1,0,0,0,0,758,1986
3668,3,2,0,5,0,758,1991
3668,1,1,0,0,0,758,1992
3668,1,2,0,5,0,758,1994
3668,1,2,0,0,0,758,1996
3668,1,1,0,0,0,758,2000
3668,1,4,0,1,0,758,2006
3668,1,1,0,0,0,758,2007
3668,2,1,0,0,0,758,2008
3668,4,28,5,14,4,758,2009
3668,12,36,12,23,0,758,2010
3668,3,35,5,3,15,758,2011
3668,4,14,0,16,0,758,2012
3668,17,118,4,71,6,758,2013
3668,90,739,102,297,4,758,2014
3668,46,146,9,91,3,758,2015
3668,1,0,0,0,0,764,1974
3668,1,0,0,25,0,764,1984
3668,2,40,0,0,0,764,1991
3668,3,20,0,0,0,764,1992
3668,3,0,0,0,0,764,1995
3668,1,1,0,0,0,764,1996
3668,1,2,0,2,0,764,1997
3668,1,0,0,0,0,764,1998
3668,1,77,0,0,0,764,1999
3668,2,1,0,1,0,764,2002
3668,10,63,0,3,0,764,2006
3668,7,136,0,138,0,764,2007
3668,7,171,0,1011,0,764,2008
3668,2,0,0,1,0,764,2009
3668,1,0,0,0,0,764,2010
3668,25,290,105,416,6,764,2015
3668,7,0,0,0,0,777,1973
3668,2,0,0,1,0,777,1976
3668,6,0,0,0,0,777,1977
3668,8,0,0,2,0,777,1978
3668,47,6,0,3,0,777,1979
3668,41,6,0,11,0,777,1980
3668,33,19,0,2,1,777,1981
3668,21,2,1,2,1,777,1982
3668,96,15,0,23,1,777,1983
3668,548,37,3,158,1,777,1984
3668,227,30,1,148,1,777,1985
3668,243,22,1,128,2,777,1986
3668,173,9,0,29,0,777,1987
